Logging to file...
Dataset samples: 18800
######################Training Started######################
epoch   1 | iteration    40 | Loss 2.269737 | Acc 71.04% | WER 91.48%
epoch   1 | iteration    80 | Loss 2.242342 | Acc 68.96% | WER 86.92%
epoch   1 | iteration   120 | Loss 2.400475 | Acc 67.71% | WER 87.36%
epoch   1 | iteration   160 | Loss 2.750355 | Acc 62.71% | WER 87.45%
epoch   1 | iteration   200 | Loss 2.103603 | Acc 71.25% | WER 90.78%
epoch   1 | iteration   240 | Loss 2.150895 | Acc 71.46% | WER 90.30%
epoch   1 | iteration   280 | Loss 2.069018 | Acc 73.33% | WER 83.99%
epoch   1 | iteration   320 | Loss 2.056617 | Acc 70.83% | WER 87.30%
epoch   1 | iteration   360 | Loss 2.437485 | Acc 67.50% | WER 84.00%
epoch   1 | iteration   400 | Loss 1.925305 | Acc 71.88% | WER 84.22%
epoch   1 | iteration   440 | Loss 2.387961 | Acc 68.33% | WER 85.22%
epoch   1 | iteration   480 | Loss 2.115241 | Acc 70.83% | WER 86.47%
epoch   1 | iteration   520 | Loss 2.166897 | Acc 70.00% | WER 86.57%
epoch   1 | iteration   560 | Loss 1.956117 | Acc 72.71% | WER 84.56%
epoch   1 | iteration   600 | Loss 2.043054 | Acc 71.04% | WER 82.91%
epoch   1 | iteration   640 | Loss 1.993715 | Acc 70.62% | WER 85.82%
epoch   1 | iteration   680 | Loss 1.838902 | Acc 74.38% | WER 83.73%
epoch   1 | iteration   720 | Loss 2.189774 | Acc 69.17% | WER 91.06%
epoch   1 | iteration   760 | Loss 1.842138 | Acc 72.29% | WER 83.12%
epoch   1 | iteration   800 | Loss 2.406291 | Acc 66.88% | WER 79.81%
epoch   1 | iteration   840 | Loss 2.369283 | Acc 63.75% | WER 84.31%
epoch   1 | iteration   880 | Loss 2.029507 | Acc 71.88% | WER 79.53%
epoch   1 | iteration   920 | Loss 1.945523 | Acc 71.46% | WER 85.54%
epoch   1 | iteration   960 | Loss 1.920060 | Acc 73.75% | WER 80.66%
epoch   1 | iteration  1000 | Loss 2.078125 | Acc 69.38% | WER 82.11%
epoch   1 | iteration  1040 | Loss 2.128210 | Acc 70.00% | WER 81.06%
epoch   1 | iteration  1080 | Loss 2.153540 | Acc 69.17% | WER 82.08%
epoch   1 | iteration  1120 | Loss 2.195028 | Acc 68.96% | WER 79.78%
Average Training Loss of Epoch 1: 2.171723 | Acc: 70.03% | WER 85.37%
Average Validation Loss of Epoch 1: 3.248494 | Acc: 62.20% | WER: 99.47% | BLEU-4: 0.00
Average test Loss of Epoch 1: 3.192109 | Acc: 62.57% | WER: 96.88% | BLEU-4: 0.00
####################Epoch 1 Model Saved#####################
epoch   2 | iteration    40 | Loss 1.737487 | Acc 72.29% | WER 83.77%
epoch   2 | iteration    80 | Loss 1.781954 | Acc 75.00% | WER 78.87%
epoch   2 | iteration   120 | Loss 1.971199 | Acc 71.25% | WER 80.85%
epoch   2 | iteration   160 | Loss 1.974322 | Acc 70.00% | WER 77.93%
epoch   2 | iteration   200 | Loss 1.578221 | Acc 75.83% | WER 81.03%
epoch   2 | iteration   240 | Loss 1.711905 | Acc 72.08% | WER 81.40%
epoch   2 | iteration   280 | Loss 1.687055 | Acc 74.17% | WER 82.59%
epoch   2 | iteration   320 | Loss 1.786276 | Acc 73.12% | WER 83.90%
epoch   2 | iteration   360 | Loss 1.552786 | Acc 74.38% | WER 77.02%
epoch   2 | iteration   400 | Loss 1.785241 | Acc 73.33% | WER 76.65%
epoch   2 | iteration   440 | Loss 1.775298 | Acc 73.33% | WER 79.22%
epoch   2 | iteration   480 | Loss 1.871376 | Acc 72.08% | WER 83.46%
epoch   2 | iteration   520 | Loss 2.045930 | Acc 70.21% | WER 82.95%
epoch   2 | iteration   560 | Loss 1.766771 | Acc 73.54% | WER 79.82%
epoch   2 | iteration   600 | Loss 1.965907 | Acc 70.83% | WER 75.46%
epoch   2 | iteration   640 | Loss 1.589890 | Acc 75.21% | WER 76.51%
epoch   2 | iteration   680 | Loss 1.989381 | Acc 69.17% | WER 79.19%
epoch   2 | iteration   720 | Loss 2.206903 | Acc 67.71% | WER 80.97%
epoch   2 | iteration   760 | Loss 1.713644 | Acc 75.83% | WER 77.66%
epoch   2 | iteration   800 | Loss 1.609279 | Acc 74.38% | WER 81.00%
epoch   2 | iteration   840 | Loss 1.950131 | Acc 70.62% | WER 77.09%
epoch   2 | iteration   880 | Loss 1.876005 | Acc 71.88% | WER 84.35%
epoch   2 | iteration   920 | Loss 1.764593 | Acc 73.33% | WER 77.19%
epoch   2 | iteration   960 | Loss 1.969787 | Acc 68.96% | WER 79.75%
epoch   2 | iteration  1000 | Loss 1.697056 | Acc 75.62% | WER 74.82%
epoch   2 | iteration  1040 | Loss 1.675264 | Acc 75.42% | WER 74.15%
epoch   2 | iteration  1080 | Loss 1.600487 | Acc 74.79% | WER 78.61%
epoch   2 | iteration  1120 | Loss 1.739441 | Acc 73.96% | WER 79.97%
Average Training Loss of Epoch 2: 1.852667 | Acc: 72.22% | WER 79.21%
Average Validation Loss of Epoch 2: 3.327491 | Acc: 61.27% | WER: 106.78% | BLEU-4: 0.00
Average test Loss of Epoch 2: 3.279077 | Acc: 61.15% | WER: 106.03% | BLEU-4: 0.00
####################Epoch 2 Model Saved#####################
epoch   3 | iteration    40 | Loss 1.391784 | Acc 76.46% | WER 74.07%
epoch   3 | iteration    80 | Loss 1.897605 | Acc 71.67% | WER 73.00%
epoch   3 | iteration   120 | Loss 1.855646 | Acc 72.08% | WER 76.58%
epoch   3 | iteration   160 | Loss 1.547338 | Acc 75.21% | WER 76.30%
epoch   3 | iteration   200 | Loss 1.875484 | Acc 71.04% | WER 75.77%
epoch   3 | iteration   240 | Loss 1.440241 | Acc 77.29% | WER 69.34%
epoch   3 | iteration   280 | Loss 1.428378 | Acc 78.33% | WER 71.55%
epoch   3 | iteration   320 | Loss 1.634340 | Acc 74.17% | WER 72.87%
epoch   3 | iteration   360 | Loss 1.719869 | Acc 71.88% | WER 77.40%
epoch   3 | iteration   400 | Loss 1.525607 | Acc 75.21% | WER 74.82%
epoch   3 | iteration   440 | Loss 1.628652 | Acc 75.42% | WER 71.40%
epoch   3 | iteration   480 | Loss 1.834244 | Acc 70.83% | WER 78.76%
epoch   3 | iteration   520 | Loss 1.827260 | Acc 72.71% | WER 70.56%
epoch   3 | iteration   560 | Loss 1.859982 | Acc 70.21% | WER 76.55%
epoch   3 | iteration   600 | Loss 1.609313 | Acc 74.79% | WER 72.45%
epoch   3 | iteration   640 | Loss 1.621829 | Acc 72.71% | WER 73.36%
epoch   3 | iteration   680 | Loss 1.627493 | Acc 72.08% | WER 76.09%
epoch   3 | iteration   720 | Loss 1.466584 | Acc 78.12% | WER 71.98%
epoch   3 | iteration   760 | Loss 1.668612 | Acc 73.12% | WER 72.47%
epoch   3 | iteration   800 | Loss 1.893759 | Acc 68.96% | WER 77.69%
epoch   3 | iteration   840 | Loss 1.582539 | Acc 74.58% | WER 70.37%
epoch   3 | iteration   880 | Loss 1.555694 | Acc 73.12% | WER 74.06%
epoch   3 | iteration   920 | Loss 1.499091 | Acc 76.25% | WER 69.52%
epoch   3 | iteration   960 | Loss 1.483983 | Acc 75.21% | WER 72.02%
epoch   3 | iteration  1000 | Loss 1.615098 | Acc 74.17% | WER 74.79%
epoch   3 | iteration  1040 | Loss 1.613686 | Acc 75.21% | WER 73.86%
