Logging to file...
Dataset samples: 18601
######################Training Started######################
epoch   1 | iteration    20 | Loss 8.495386 | Acc 2.29% | WER 140.93%
epoch   1 | iteration    40 | Loss 7.845099 | Acc 3.33% | WER 90.04%
epoch   1 | iteration    60 | Loss 7.592290 | Acc 3.12% | WER 231.52%
epoch   1 | iteration    80 | Loss 7.270905 | Acc 3.12% | WER 175.16%
epoch   1 | iteration   100 | Loss 6.855096 | Acc 2.50% | WER 196.95%
epoch   1 | iteration   120 | Loss 7.529409 | Acc 2.71% | WER 128.27%
epoch   1 | iteration   140 | Loss 6.603546 | Acc 2.92% | WER 268.36%
epoch   1 | iteration   160 | Loss 6.629742 | Acc 3.54% | WER 113.94%
epoch   1 | iteration   180 | Loss 6.727638 | Acc 2.71% | WER 196.85%
epoch   1 | iteration   200 | Loss 6.869215 | Acc 2.50% | WER 178.72%
epoch   1 | iteration   220 | Loss 6.610247 | Acc 1.88% | WER 125.38%
epoch   1 | iteration   240 | Loss 6.556678 | Acc 2.92% | WER 160.99%
epoch   1 | iteration   260 | Loss 6.643486 | Acc 1.67% | WER 169.31%
epoch   1 | iteration   280 | Loss 6.585524 | Acc 3.33% | WER 143.08%
epoch   1 | iteration   300 | Loss 6.667535 | Acc 4.58% | WER 122.78%
epoch   1 | iteration   320 | Loss 6.670871 | Acc 3.75% | WER 163.81%
epoch   1 | iteration   340 | Loss 6.264901 | Acc 5.00% | WER 152.98%
epoch   1 | iteration   360 | Loss 6.523914 | Acc 5.21% | WER 116.50%
epoch   1 | iteration   380 | Loss 6.502590 | Acc 6.04% | WER 255.45%
epoch   1 | iteration   400 | Loss 6.362364 | Acc 6.25% | WER 316.90%
epoch   1 | iteration   420 | Loss 6.028858 | Acc 7.08% | WER 249.96%
epoch   1 | iteration   440 | Loss 6.285935 | Acc 6.88% | WER 304.56%
epoch   1 | iteration   460 | Loss 6.337527 | Acc 6.67% | WER 221.00%
epoch   1 | iteration   480 | Loss 6.217244 | Acc 5.83% | WER 284.55%
epoch   1 | iteration   500 | Loss 6.011366 | Acc 6.04% | WER 298.86%
epoch   1 | iteration   520 | Loss 5.856870 | Acc 8.12% | WER 262.86%
epoch   1 | iteration   540 | Loss 6.151507 | Acc 7.08% | WER 280.38%
epoch   1 | iteration   560 | Loss 6.075284 | Acc 7.92% | WER 272.51%
epoch   1 | iteration   580 | Loss 6.032403 | Acc 7.92% | WER 279.49%
epoch   1 | iteration   600 | Loss 6.024744 | Acc 6.67% | WER 280.76%
epoch   1 | iteration   620 | Loss 5.897707 | Acc 6.88% | WER 296.18%
epoch   1 | iteration   640 | Loss 6.077097 | Acc 6.67% | WER 284.63%
epoch   1 | iteration   660 | Loss 6.045023 | Acc 8.96% | WER 223.35%
epoch   1 | iteration   680 | Loss 5.857581 | Acc 8.12% | WER 234.66%
epoch   1 | iteration   700 | Loss 6.085414 | Acc 7.29% | WER 302.45%
epoch   1 | iteration   720 | Loss 6.149595 | Acc 6.46% | WER 266.02%
epoch   1 | iteration   740 | Loss 5.623955 | Acc 7.50% | WER 330.18%
epoch   1 | iteration   760 | Loss 6.112634 | Acc 7.92% | WER 270.83%
epoch   1 | iteration   780 | Loss 5.865435 | Acc 7.08% | WER 274.32%
epoch   1 | iteration   800 | Loss 5.685575 | Acc 5.83% | WER 332.16%
epoch   1 | iteration   820 | Loss 6.073038 | Acc 8.54% | WER 288.44%
epoch   1 | iteration   840 | Loss 5.763048 | Acc 7.08% | WER 330.33%
epoch   1 | iteration   860 | Loss 5.907287 | Acc 7.50% | WER 290.59%
epoch   1 | iteration   880 | Loss 5.547005 | Acc 7.71% | WER 322.53%
epoch   1 | iteration   900 | Loss 5.802731 | Acc 7.71% | WER 295.48%
epoch   1 | iteration   920 | Loss 5.740148 | Acc 7.29% | WER 322.42%
epoch   1 | iteration   940 | Loss 5.969895 | Acc 7.29% | WER 291.30%
epoch   1 | iteration   960 | Loss 5.871427 | Acc 6.88% | WER 299.56%
epoch   1 | iteration   980 | Loss 5.549351 | Acc 7.71% | WER 309.72%
epoch   1 | iteration  1000 | Loss 6.260263 | Acc 7.50% | WER 276.27%
epoch   1 | iteration  1020 | Loss 5.517328 | Acc 8.12% | WER 318.83%
epoch   1 | iteration  1040 | Loss 5.626263 | Acc 8.54% | WER 274.63%
epoch   1 | iteration  1060 | Loss 5.963332 | Acc 7.08% | WER 288.79%
epoch   1 | iteration  1080 | Loss 5.741377 | Acc 6.25% | WER 343.46%
epoch   1 | iteration  1100 | Loss 6.084386 | Acc 7.71% | WER 321.55%
epoch   1 | iteration  1120 | Loss 5.897674 | Acc 7.92% | WER 292.86%
epoch   1 | iteration  1140 | Loss 5.903399 | Acc 7.50% | WER 299.98%
Average Training Loss of Epoch 1: 6.332541 | Acc: 6.00% | WER 249.48%
Average Validation Loss of Epoch 1: 7.520555 | Acc: 2.20% | WER: 385.03% | BLEU-4: 0.00
Average test Loss of Epoch 1: 8.036382 | Acc: 2.87% | WER: 188.87% | BLEU-4: 0.00
####################Epoch 1 Model Saved#####################
epoch   2 | iteration    20 | Loss 5.854975 | Acc 5.83% | WER 301.52%
epoch   2 | iteration    40 | Loss 5.888439 | Acc 7.92% | WER 307.84%
epoch   2 | iteration    60 | Loss 5.988349 | Acc 7.92% | WER 284.12%
epoch   2 | iteration    80 | Loss 5.407423 | Acc 7.08% | WER 358.56%
epoch   2 | iteration   100 | Loss 5.783768 | Acc 7.08% | WER 294.97%
