Logging to file...
Dataset samples: 18601
######################Training Started######################
epoch   1 | iteration    20 | Loss 2.830278 | Acc 68.99% | WER 100.00%
epoch   1 | iteration    40 | Loss 2.680918 | Acc 66.59% | WER 100.00%
epoch   1 | iteration    60 | Loss 2.310187 | Acc 73.08% | WER 100.00%
epoch   1 | iteration    80 | Loss 2.372915 | Acc 70.91% | WER 100.00%
epoch   1 | iteration   100 | Loss 2.465746 | Acc 68.75% | WER 100.00%
epoch   1 | iteration   120 | Loss 2.631761 | Acc 67.79% | WER 100.00%
epoch   1 | iteration   140 | Loss 2.453984 | Acc 69.71% | WER 100.00%
epoch   1 | iteration   160 | Loss 2.711101 | Acc 66.83% | WER 100.00%
epoch   1 | iteration   180 | Loss 2.473898 | Acc 68.75% | WER 100.00%
epoch   1 | iteration   200 | Loss 2.448549 | Acc 70.19% | WER 100.00%
epoch   1 | iteration   220 | Loss 2.555932 | Acc 68.51% | WER 100.00%
epoch   1 | iteration   240 | Loss 2.480378 | Acc 68.75% | WER 100.00%
epoch   1 | iteration   260 | Loss 2.639311 | Acc 66.83% | WER 100.00%
epoch   1 | iteration   280 | Loss 2.167040 | Acc 73.08% | WER 100.00%
epoch   1 | iteration   300 | Loss 2.535234 | Acc 68.03% | WER 100.00%
epoch   1 | iteration   320 | Loss 2.849314 | Acc 64.42% | WER 100.00%
epoch   1 | iteration   340 | Loss 2.466150 | Acc 67.31% | WER 100.00%
epoch   1 | iteration   360 | Loss 2.620690 | Acc 66.59% | WER 100.00%
epoch   1 | iteration   380 | Loss 2.569867 | Acc 68.27% | WER 100.00%
epoch   1 | iteration   400 | Loss 2.382987 | Acc 70.91% | WER 100.00%
epoch   1 | iteration   420 | Loss 2.542480 | Acc 68.27% | WER 100.00%
epoch   1 | iteration   440 | Loss 3.034947 | Acc 62.02% | WER 100.00%
epoch   1 | iteration   460 | Loss 2.792212 | Acc 63.46% | WER 100.00%
epoch   1 | iteration   480 | Loss 2.879998 | Acc 64.66% | WER 100.00%
epoch   1 | iteration   500 | Loss 2.638823 | Acc 66.59% | WER 100.00%
epoch   1 | iteration   520 | Loss 2.490785 | Acc 69.95% | WER 100.00%
epoch   1 | iteration   540 | Loss 2.337248 | Acc 70.91% | WER 100.00%
epoch   1 | iteration   560 | Loss 2.774524 | Acc 64.18% | WER 100.00%
epoch   1 | iteration   580 | Loss 2.242944 | Acc 70.91% | WER 100.00%
epoch   1 | iteration   600 | Loss 2.512145 | Acc 68.51% | WER 100.00%
epoch   1 | iteration   620 | Loss 2.265428 | Acc 72.36% | WER 100.00%
epoch   1 | iteration   640 | Loss 2.777342 | Acc 63.94% | WER 100.00%
