Logging to file...
Dataset samples: 18801
######################Training Started######################
epoch   1 | iteration    20 | Loss 5.289088 | Acc 61.88% | WER 100.00%
epoch   1 | iteration    40 | Loss 4.151132 | Acc 63.12% | WER 100.00%
epoch   1 | iteration    60 | Loss 4.199785 | Acc 59.38% | WER 100.00%
epoch   1 | iteration    80 | Loss 3.546685 | Acc 63.12% | WER 100.00%
epoch   1 | iteration   100 | Loss 3.495671 | Acc 63.75% | WER 100.00%
epoch   1 | iteration   120 | Loss 3.352782 | Acc 64.17% | WER 96.01%
epoch   1 | iteration   140 | Loss 3.960942 | Acc 57.92% | WER 100.00%
epoch   1 | iteration   160 | Loss 3.316404 | Acc 63.12% | WER 100.00%
epoch   1 | iteration   180 | Loss 3.141142 | Acc 65.21% | WER 100.00%
epoch   1 | iteration   200 | Loss 3.470882 | Acc 59.58% | WER 100.00%
epoch   1 | iteration   220 | Loss 2.830804 | Acc 64.58% | WER 96.26%
epoch   1 | iteration   240 | Loss 3.313915 | Acc 56.46% | WER 87.54%
epoch   1 | iteration   260 | Loss 3.078414 | Acc 60.42% | WER 91.91%
epoch   1 | iteration   280 | Loss 2.570638 | Acc 66.46% | WER 91.66%
epoch   1 | iteration   300 | Loss 2.244196 | Acc 70.62% | WER 88.68%
epoch   1 | iteration   320 | Loss 2.799679 | Acc 65.83% | WER 84.74%
epoch   1 | iteration   340 | Loss 2.496134 | Acc 67.71% | WER 93.13%
epoch   1 | iteration   360 | Loss 2.622876 | Acc 67.08% | WER 90.27%
epoch   1 | iteration   380 | Loss 2.470539 | Acc 68.12% | WER 88.96%
epoch   1 | iteration   400 | Loss 2.164402 | Acc 71.46% | WER 91.63%
epoch   1 | iteration   420 | Loss 2.412808 | Acc 68.75% | WER 97.84%
epoch   1 | iteration   440 | Loss 2.234978 | Acc 71.25% | WER 85.61%
epoch   1 | iteration   460 | Loss 2.630924 | Acc 65.62% | WER 89.95%
epoch   1 | iteration   480 | Loss 2.335493 | Acc 69.79% | WER 91.90%
epoch   1 | iteration   500 | Loss 2.554313 | Acc 66.46% | WER 89.61%
epoch   1 | iteration   520 | Loss 2.590207 | Acc 67.08% | WER 88.88%
epoch   1 | iteration   540 | Loss 2.452327 | Acc 69.38% | WER 86.36%
epoch   1 | iteration   560 | Loss 2.377521 | Acc 69.17% | WER 86.28%
epoch   1 | iteration   580 | Loss 2.134627 | Acc 70.83% | WER 90.65%
epoch   1 | iteration   600 | Loss 2.433781 | Acc 66.25% | WER 90.05%
epoch   1 | iteration   620 | Loss 2.303304 | Acc 70.62% | WER 85.74%
epoch   1 | iteration   640 | Loss 1.946861 | Acc 74.38% | WER 89.11%
epoch   1 | iteration   660 | Loss 2.346552 | Acc 67.71% | WER 85.75%
epoch   1 | iteration   680 | Loss 2.297527 | Acc 70.62% | WER 87.95%
epoch   1 | iteration   700 | Loss 1.963061 | Acc 75.21% | WER 86.35%
epoch   1 | iteration   720 | Loss 2.497975 | Acc 66.46% | WER 87.33%
epoch   1 | iteration   740 | Loss 2.306489 | Acc 68.75% | WER 91.16%
epoch   1 | iteration   760 | Loss 2.453445 | Acc 68.12% | WER 87.58%
epoch   1 | iteration   780 | Loss 2.128412 | Acc 72.92% | WER 85.37%
epoch   1 | iteration   800 | Loss 2.389142 | Acc 70.21% | WER 84.51%
epoch   1 | iteration   820 | Loss 2.503294 | Acc 66.88% | WER 92.14%
epoch   1 | iteration   840 | Loss 2.304065 | Acc 70.21% | WER 87.22%
epoch   1 | iteration   860 | Loss 2.374114 | Acc 66.88% | WER 90.39%
epoch   1 | iteration   880 | Loss 2.342235 | Acc 68.54% | WER 90.36%
epoch   1 | iteration   900 | Loss 2.533470 | Acc 66.25% | WER 90.39%
epoch   1 | iteration   920 | Loss 2.318173 | Acc 69.17% | WER 89.58%
epoch   1 | iteration   940 | Loss 2.067167 | Acc 70.83% | WER 88.17%
epoch   1 | iteration   960 | Loss 2.524314 | Acc 66.46% | WER 86.45%
epoch   1 | iteration   980 | Loss 1.997574 | Acc 73.33% | WER 86.05%
epoch   1 | iteration  1000 | Loss 2.261223 | Acc 70.00% | WER 85.88%
epoch   1 | iteration  1020 | Loss 2.296619 | Acc 69.58% | WER 90.54%
epoch   1 | iteration  1040 | Loss 2.684602 | Acc 65.42% | WER 87.24%
epoch   1 | iteration  1060 | Loss 2.416244 | Acc 67.50% | WER 88.21%
epoch   1 | iteration  1080 | Loss 2.236022 | Acc 70.00% | WER 83.58%
epoch   1 | iteration  1100 | Loss 2.057953 | Acc 73.33% | WER 83.51%
epoch   1 | iteration  1120 | Loss 2.313003 | Acc 69.58% | WER 88.08%
epoch   1 | iteration  1140 | Loss 2.115577 | Acc 70.62% | WER 84.94%
Average Training Loss of Epoch 1: 2.724494 | Acc: 66.24% | WER 93.04%
Average Validation Loss of Epoch 1: 3.177535 | Acc: 67.97% | WER: 173.02% | BLEU-4: 0.00
Average test Loss of Epoch 1: 3.854838 | Acc: 61.97% | WER: 98.84% | BLEU-4: 0.00
####################Epoch 1 Model Saved#####################
epoch   2 | iteration    20 | Loss 2.907776 | Acc 62.50% | WER 87.04%
epoch   2 | iteration    40 | Loss 2.157082 | Acc 71.04% | WER 84.54%
epoch   2 | iteration    60 | Loss 2.506638 | Acc 65.83% | WER 90.03%
epoch   2 | iteration    80 | Loss 2.560551 | Acc 66.04% | WER 85.59%
epoch   2 | iteration   100 | Loss 2.004876 | Acc 71.25% | WER 89.84%
epoch   2 | iteration   120 | Loss 2.033044 | Acc 70.62% | WER 85.69%
epoch   2 | iteration   140 | Loss 2.285889 | Acc 68.96% | WER 87.73%
epoch   2 | iteration   160 | Loss 2.169962 | Acc 69.79% | WER 86.82%
epoch   2 | iteration   180 | Loss 2.481586 | Acc 66.88% | WER 87.71%
epoch   2 | iteration   200 | Loss 2.149987 | Acc 71.46% | WER 87.93%
epoch   2 | iteration   220 | Loss 2.076509 | Acc 72.08% | WER 85.97%
epoch   2 | iteration   240 | Loss 2.240418 | Acc 70.83% | WER 88.85%
epoch   2 | iteration   260 | Loss 2.147207 | Acc 70.21% | WER 91.30%
epoch   2 | iteration   280 | Loss 2.100562 | Acc 70.00% | WER 88.72%
epoch   2 | iteration   300 | Loss 2.182488 | Acc 71.25% | WER 85.35%
epoch   2 | iteration   320 | Loss 2.028556 | Acc 73.33% | WER 88.39%
epoch   2 | iteration   340 | Loss 2.498981 | Acc 67.50% | WER 81.70%
epoch   2 | iteration   360 | Loss 2.401058 | Acc 66.88% | WER 84.93%
epoch   2 | iteration   380 | Loss 2.002086 | Acc 72.29% | WER 87.08%
epoch   2 | iteration   400 | Loss 2.614662 | Acc 65.42% | WER 85.98%
epoch   2 | iteration   420 | Loss 1.921322 | Acc 73.33% | WER 86.67%
epoch   2 | iteration   440 | Loss 2.908202 | Acc 61.04% | WER 88.36%
epoch   2 | iteration   460 | Loss 2.116614 | Acc 70.83% | WER 82.64%
epoch   2 | iteration   480 | Loss 2.334193 | Acc 68.33% | WER 87.26%
epoch   2 | iteration   500 | Loss 2.382489 | Acc 68.12% | WER 87.54%
epoch   2 | iteration   520 | Loss 2.158544 | Acc 71.25% | WER 82.53%
epoch   2 | iteration   540 | Loss 2.187119 | Acc 69.38% | WER 85.81%
epoch   2 | iteration   560 | Loss 2.021924 | Acc 71.46% | WER 84.74%
epoch   2 | iteration   580 | Loss 1.934149 | Acc 74.17% | WER 84.63%
epoch   2 | iteration   600 | Loss 2.411858 | Acc 68.54% | WER 86.79%
epoch   2 | iteration   620 | Loss 2.339698 | Acc 70.00% | WER 86.26%
epoch   2 | iteration   640 | Loss 2.385527 | Acc 67.08% | WER 89.68%
epoch   2 | iteration   660 | Loss 2.208318 | Acc 70.83% | WER 81.72%
epoch   2 | iteration   680 | Loss 2.259417 | Acc 69.17% | WER 86.54%
epoch   2 | iteration   700 | Loss 2.429938 | Acc 65.83% | WER 89.49%
epoch   2 | iteration   720 | Loss 2.395861 | Acc 68.12% | WER 83.39%
epoch   2 | iteration   740 | Loss 2.298193 | Acc 69.58% | WER 86.62%
epoch   2 | iteration   760 | Loss 2.370533 | Acc 67.08% | WER 84.62%
epoch   2 | iteration   780 | Loss 2.005000 | Acc 73.12% | WER 82.71%
epoch   2 | iteration   800 | Loss 2.292627 | Acc 67.92% | WER 85.23%
epoch   2 | iteration   820 | Loss 2.132655 | Acc 71.67% | WER 86.10%
epoch   2 | iteration   840 | Loss 2.104314 | Acc 70.83% | WER 83.58%
epoch   2 | iteration   860 | Loss 2.025371 | Acc 70.83% | WER 87.34%
epoch   2 | iteration   880 | Loss 2.072818 | Acc 72.92% | WER 80.78%
epoch   2 | iteration   900 | Loss 2.193455 | Acc 68.96% | WER 90.83%
epoch   2 | iteration   920 | Loss 2.059318 | Acc 71.67% | WER 85.26%
epoch   2 | iteration   940 | Loss 2.068521 | Acc 72.29% | WER 82.06%
epoch   2 | iteration   960 | Loss 1.720594 | Acc 76.04% | WER 81.45%
epoch   2 | iteration   980 | Loss 2.430600 | Acc 67.71% | WER 84.56%
epoch   2 | iteration  1000 | Loss 2.294166 | Acc 69.38% | WER 83.94%
epoch   2 | iteration  1020 | Loss 2.010344 | Acc 71.88% | WER 89.58%
epoch   2 | iteration  1040 | Loss 2.209018 | Acc 68.12% | WER 87.12%
epoch   2 | iteration  1060 | Loss 1.800961 | Acc 75.83% | WER 79.97%
epoch   2 | iteration  1080 | Loss 2.217800 | Acc 68.96% | WER 87.31%
epoch   2 | iteration  1100 | Loss 2.167762 | Acc 70.62% | WER 83.99%
epoch   2 | iteration  1120 | Loss 1.790004 | Acc 74.58% | WER 86.28%
epoch   2 | iteration  1140 | Loss 2.197165 | Acc 70.62% | WER 84.66%
Average Training Loss of Epoch 2: 2.213840 | Acc: 69.72% | WER 86.36%
Average Validation Loss of Epoch 2: 4.410922 | Acc: 63.73% | WER: 196.46% | BLEU-4: 0.00
Average test Loss of Epoch 2: 4.386834 | Acc: 58.28% | WER: 113.38% | BLEU-4: 0.00
####################Epoch 2 Model Saved#####################
epoch   3 | iteration    20 | Loss 2.203854 | Acc 70.00% | WER 82.64%
epoch   3 | iteration    40 | Loss 2.421371 | Acc 68.12% | WER 88.28%
epoch   3 | iteration    60 | Loss 2.106410 | Acc 70.83% | WER 85.80%
epoch   3 | iteration    80 | Loss 2.313283 | Acc 67.71% | WER 84.25%
epoch   3 | iteration   100 | Loss 2.292102 | Acc 67.50% | WER 87.88%
epoch   3 | iteration   120 | Loss 2.309694 | Acc 66.67% | WER 82.24%
epoch   3 | iteration   140 | Loss 2.130332 | Acc 69.79% | WER 85.08%
epoch   3 | iteration   160 | Loss 2.617231 | Acc 63.96% | WER 90.28%
epoch   3 | iteration   180 | Loss 2.177307 | Acc 69.58% | WER 85.91%
epoch   3 | iteration   200 | Loss 2.112169 | Acc 71.04% | WER 82.23%
epoch   3 | iteration   220 | Loss 2.220765 | Acc 71.46% | WER 82.03%
epoch   3 | iteration   240 | Loss 2.215104 | Acc 70.62% | WER 84.99%
epoch   3 | iteration   260 | Loss 1.944665 | Acc 71.67% | WER 81.60%
epoch   3 | iteration   280 | Loss 2.038967 | Acc 71.67% | WER 83.48%
epoch   3 | iteration   300 | Loss 2.193934 | Acc 67.92% | WER 87.85%
epoch   3 | iteration   320 | Loss 2.196785 | Acc 69.17% | WER 85.04%
epoch   3 | iteration   340 | Loss 1.840944 | Acc 76.25% | WER 79.72%
epoch   3 | iteration   360 | Loss 2.084563 | Acc 71.88% | WER 88.09%
epoch   3 | iteration   380 | Loss 2.575504 | Acc 65.21% | WER 86.59%
epoch   3 | iteration   400 | Loss 2.309263 | Acc 67.92% | WER 87.87%
epoch   3 | iteration   420 | Loss 2.048661 | Acc 72.71% | WER 82.72%
epoch   3 | iteration   440 | Loss 2.326405 | Acc 68.12% | WER 88.25%
epoch   3 | iteration   460 | Loss 1.852167 | Acc 73.54% | WER 87.10%
epoch   3 | iteration   480 | Loss 2.137888 | Acc 70.62% | WER 87.32%
epoch   3 | iteration   500 | Loss 2.038426 | Acc 70.21% | WER 84.72%
epoch   3 | iteration   520 | Loss 2.112017 | Acc 70.00% | WER 85.72%
epoch   3 | iteration   540 | Loss 2.209963 | Acc 70.21% | WER 86.57%
epoch   3 | iteration   560 | Loss 2.858906 | Acc 62.29% | WER 85.19%
epoch   3 | iteration   580 | Loss 2.504488 | Acc 64.79% | WER 83.26%
epoch   3 | iteration   600 | Loss 2.290375 | Acc 68.54% | WER 84.43%
epoch   3 | iteration   620 | Loss 1.683451 | Acc 75.62% | WER 81.17%
epoch   3 | iteration   640 | Loss 2.039030 | Acc 70.83% | WER 86.59%
epoch   3 | iteration   660 | Loss 2.329684 | Acc 66.25% | WER 86.07%
epoch   3 | iteration   680 | Loss 1.954104 | Acc 70.83% | WER 89.54%
epoch   3 | iteration   700 | Loss 2.254766 | Acc 71.25% | WER 82.79%
epoch   3 | iteration   720 | Loss 2.180795 | Acc 68.96% | WER 84.47%
epoch   3 | iteration   740 | Loss 2.144287 | Acc 70.00% | WER 87.02%
epoch   3 | iteration   760 | Loss 1.966347 | Acc 71.88% | WER 85.25%
epoch   3 | iteration   780 | Loss 2.300825 | Acc 68.12% | WER 88.05%
epoch   3 | iteration   800 | Loss 2.358756 | Acc 67.92% | WER 88.78%
epoch   3 | iteration   820 | Loss 2.123129 | Acc 71.25% | WER 83.09%
epoch   3 | iteration   840 | Loss 1.735320 | Acc 76.04% | WER 84.12%
epoch   3 | iteration   860 | Loss 1.730986 | Acc 74.58% | WER 84.69%
epoch   3 | iteration   880 | Loss 2.179572 | Acc 68.96% | WER 86.36%
