Logging to file...
Dataset samples: 18601
######################Training Started######################
epoch   1 | iteration    10 | Loss 6.110049 | Acc 59.80% | WER 122.17%
epoch   1 | iteration    20 | Loss 3.527318 | Acc 67.13% | WER 100.00%
epoch   1 | iteration    30 | Loss 2.956162 | Acc 69.83% | WER 100.00%
epoch   1 | iteration    40 | Loss 2.881304 | Acc 68.81% | WER 100.00%
epoch   1 | iteration    50 | Loss 3.008549 | Acc 68.99% | WER 100.00%
epoch   1 | iteration    60 | Loss 2.789402 | Acc 69.47% | WER 100.00%
epoch   1 | iteration    70 | Loss 2.914144 | Acc 67.67% | WER 100.00%
epoch   1 | iteration    80 | Loss 2.700029 | Acc 70.07% | WER 100.00%
epoch   1 | iteration    90 | Loss 2.748472 | Acc 68.39% | WER 100.00%
epoch   1 | iteration   100 | Loss 2.858759 | Acc 66.71% | WER 100.00%
epoch   1 | iteration   110 | Loss 2.698128 | Acc 68.33% | WER 100.00%
epoch   1 | iteration   120 | Loss 2.574270 | Acc 68.87% | WER 100.00%
epoch   1 | iteration   130 | Loss 2.469438 | Acc 69.11% | WER 100.00%
epoch   1 | iteration   140 | Loss 2.450109 | Acc 68.03% | WER 100.00%
epoch   1 | iteration   150 | Loss 2.287754 | Acc 68.45% | WER 100.00%
epoch   1 | iteration   160 | Loss 2.361153 | Acc 66.89% | WER 99.27%
epoch   1 | iteration   170 | Loss 2.075015 | Acc 70.49% | WER 98.59%
epoch   1 | iteration   180 | Loss 2.168890 | Acc 70.07% | WER 100.00%
epoch   1 | iteration   190 | Loss 2.129436 | Acc 69.35% | WER 100.00%
epoch   1 | iteration   200 | Loss 2.056685 | Acc 71.75% | WER 98.05%
epoch   1 | iteration   210 | Loss 2.099151 | Acc 69.71% | WER 95.94%
epoch   1 | iteration   220 | Loss 2.008990 | Acc 72.48% | WER 97.27%
epoch   1 | iteration   230 | Loss 1.993790 | Acc 72.66% | WER 100.00%
epoch   1 | iteration   240 | Loss 1.875280 | Acc 73.38% | WER 98.39%
epoch   1 | iteration   250 | Loss 2.024760 | Acc 71.09% | WER 100.00%
