Logging to file...
Dataset samples: 18800
######################Training Started######################
epoch   1 | iteration    40 | Loss 0.304547 | Acc 92.92% | WER 22.74%
epoch   1 | iteration    80 | Loss 0.239052 | Acc 94.38% | WER 16.45%
epoch   1 | iteration   120 | Loss 0.213705 | Acc 95.42% | WER 12.31%
epoch   1 | iteration   160 | Loss 0.252245 | Acc 95.21% | WER 15.78%
epoch   1 | iteration   200 | Loss 0.231815 | Acc 95.83% | WER 10.97%
epoch   1 | iteration   240 | Loss 0.210342 | Acc 95.83% | WER 10.19%
epoch   1 | iteration   280 | Loss 0.227457 | Acc 95.62% | WER 16.58%
epoch   1 | iteration   320 | Loss 0.225640 | Acc 95.42% | WER 13.26%
epoch   1 | iteration   360 | Loss 0.193912 | Acc 95.42% | WER 13.48%
epoch   1 | iteration   400 | Loss 0.190611 | Acc 94.79% | WER 18.82%
epoch   1 | iteration   440 | Loss 0.203113 | Acc 95.62% | WER 15.11%
epoch   1 | iteration   480 | Loss 0.204172 | Acc 95.21% | WER 14.24%
epoch   1 | iteration   520 | Loss 0.230682 | Acc 95.21% | WER 16.25%
epoch   1 | iteration   560 | Loss 0.224260 | Acc 94.17% | WER 20.03%
epoch   1 | iteration   600 | Loss 0.208141 | Acc 95.62% | WER 17.54%
epoch   1 | iteration   640 | Loss 0.203541 | Acc 95.00% | WER 16.30%
epoch   1 | iteration   680 | Loss 0.250707 | Acc 95.62% | WER 13.25%
epoch   1 | iteration   720 | Loss 0.192003 | Acc 95.83% | WER 11.90%
epoch   1 | iteration   760 | Loss 0.224915 | Acc 95.42% | WER 13.00%
epoch   1 | iteration   800 | Loss 0.226163 | Acc 94.58% | WER 17.41%
epoch   1 | iteration   840 | Loss 0.217913 | Acc 95.42% | WER 14.06%
epoch   1 | iteration   880 | Loss 0.213393 | Acc 95.42% | WER 14.78%
epoch   1 | iteration   920 | Loss 0.231641 | Acc 94.79% | WER 20.44%
epoch   1 | iteration   960 | Loss 0.251680 | Acc 93.75% | WER 17.79%
epoch   1 | iteration  1000 | Loss 0.249210 | Acc 95.00% | WER 14.13%
epoch   1 | iteration  1040 | Loss 0.213621 | Acc 96.04% | WER 13.65%
epoch   1 | iteration  1080 | Loss 0.199879 | Acc 95.21% | WER 14.46%
epoch   1 | iteration  1120 | Loss 0.212134 | Acc 95.00% | WER 15.30%
Average Training Loss of Epoch 1: 0.231978 | Acc: 95.01% | WER 15.65%
Average Validation Loss of Epoch 1: 6.812955 | Acc: 63.08% | WER: 98.31% | BLEU-4: 0.00
Average test Loss of Epoch 1: 7.010013 | Acc: 62.25% | WER: 96.95% | BLEU-4: 0.00
####################Epoch 1 Model Saved#####################
epoch   2 | iteration    40 | Loss 0.189093 | Acc 95.42% | WER 15.44%
epoch   2 | iteration    80 | Loss 0.208748 | Acc 95.21% | WER 18.23%
epoch   2 | iteration   120 | Loss 0.211913 | Acc 95.21% | WER 15.92%
epoch   2 | iteration   160 | Loss 0.202775 | Acc 95.62% | WER 12.91%
epoch   2 | iteration   200 | Loss 0.211618 | Acc 95.83% | WER 14.71%
epoch   2 | iteration   240 | Loss 0.231651 | Acc 95.00% | WER 15.75%
epoch   2 | iteration   280 | Loss 0.211947 | Acc 95.62% | WER 13.90%
epoch   2 | iteration   320 | Loss 0.224475 | Acc 94.79% | WER 16.90%
epoch   2 | iteration   360 | Loss 0.199865 | Acc 95.62% | WER 15.08%
epoch   2 | iteration   400 | Loss 0.259916 | Acc 94.79% | WER 17.66%
epoch   2 | iteration   440 | Loss 0.212873 | Acc 94.58% | WER 17.34%
epoch   2 | iteration   480 | Loss 0.198496 | Acc 95.62% | WER 15.72%
epoch   2 | iteration   520 | Loss 0.198667 | Acc 95.42% | WER 15.27%
epoch   2 | iteration   560 | Loss 0.247322 | Acc 94.38% | WER 15.58%
epoch   2 | iteration   600 | Loss 0.204020 | Acc 94.38% | WER 19.37%
epoch   2 | iteration   640 | Loss 0.178732 | Acc 96.04% | WER 12.59%
epoch   2 | iteration   680 | Loss 0.223819 | Acc 95.21% | WER 14.82%
