Logging to file...
Dataset samples: 18600
######################Training Started######################
epoch   1 | iteration    40 | Loss 0.103297 | Acc 97.08% | WER 11.83%
epoch   1 | iteration    80 | Loss 0.072535 | Acc 98.33% | WER 4.38%
epoch   1 | iteration   120 | Loss 0.107473 | Acc 97.29% | WER 8.94%
epoch   1 | iteration   160 | Loss 0.085062 | Acc 97.71% | WER 6.77%
epoch   1 | iteration   200 | Loss 0.089933 | Acc 97.29% | WER 8.45%
epoch   1 | iteration   240 | Loss 0.086181 | Acc 98.33% | WER 4.00%
epoch   1 | iteration   280 | Loss 0.077266 | Acc 97.92% | WER 7.44%
epoch   1 | iteration   320 | Loss 0.073424 | Acc 98.12% | WER 5.95%
epoch   1 | iteration   360 | Loss 0.101999 | Acc 97.92% | WER 5.94%
epoch   1 | iteration   400 | Loss 0.088577 | Acc 97.92% | WER 6.78%
epoch   1 | iteration   440 | Loss 0.077469 | Acc 98.33% | WER 4.89%
epoch   1 | iteration   480 | Loss 0.075901 | Acc 98.96% | WER 2.49%
epoch   1 | iteration   520 | Loss 0.082736 | Acc 98.33% | WER 4.66%
epoch   1 | iteration   560 | Loss 0.087305 | Acc 97.71% | WER 6.66%
epoch   1 | iteration   600 | Loss 0.068479 | Acc 98.54% | WER 5.11%
epoch   1 | iteration   640 | Loss 0.051722 | Acc 99.17% | WER 2.50%
epoch   1 | iteration   680 | Loss 0.072222 | Acc 98.12% | WER 6.85%
epoch   1 | iteration   720 | Loss 0.079801 | Acc 97.92% | WER 8.04%
epoch   1 | iteration   760 | Loss 0.077883 | Acc 98.75% | WER 3.81%
epoch   1 | iteration   800 | Loss 0.078431 | Acc 98.75% | WER 3.47%
epoch   1 | iteration   840 | Loss 0.078045 | Acc 98.12% | WER 5.47%
epoch   1 | iteration   880 | Loss 0.124250 | Acc 97.08% | WER 8.49%
epoch   1 | iteration   920 | Loss 0.076893 | Acc 98.12% | WER 6.43%
epoch   1 | iteration   960 | Loss 0.079987 | Acc 98.33% | WER 5.55%
epoch   1 | iteration  1000 | Loss 0.112263 | Acc 97.92% | WER 5.55%
epoch   1 | iteration  1040 | Loss 0.093440 | Acc 97.50% | WER 9.72%
epoch   1 | iteration  1080 | Loss 0.092461 | Acc 97.92% | WER 5.47%
epoch   1 | iteration  1120 | Loss 0.082661 | Acc 98.33% | WER 4.81%
Average Training Loss of Epoch 1: 0.085760 | Acc: 97.94% | WER 6.37%
Average Validation Loss of Epoch 1: 7.099250 | Acc: 63.97% | WER: 107.19% | BLEU-4: 0.00
Average test Loss of Epoch 1: 7.340138 | Acc: 63.03% | WER: 103.03% | BLEU-4: 0.20
####################Epoch 1 Model Saved#####################
epoch   2 | iteration    40 | Loss 0.066745 | Acc 98.33% | WER 5.41%
epoch   2 | iteration    80 | Loss 0.092644 | Acc 96.88% | WER 9.17%
epoch   2 | iteration   120 | Loss 0.082425 | Acc 97.92% | WER 6.73%
epoch   2 | iteration   160 | Loss 0.084212 | Acc 98.12% | WER 6.80%
epoch   2 | iteration   200 | Loss 0.092377 | Acc 97.71% | WER 7.08%
epoch   2 | iteration   240 | Loss 0.058857 | Acc 98.33% | WER 4.52%
epoch   2 | iteration   280 | Loss 0.089780 | Acc 97.50% | WER 9.09%
epoch   2 | iteration   320 | Loss 0.102055 | Acc 96.88% | WER 8.39%
epoch   2 | iteration   360 | Loss 0.084633 | Acc 98.33% | WER 5.87%
epoch   2 | iteration   400 | Loss 0.068512 | Acc 97.92% | WER 6.38%
epoch   2 | iteration   440 | Loss 0.095562 | Acc 97.92% | WER 7.07%
epoch   2 | iteration   480 | Loss 0.052084 | Acc 98.75% | WER 4.95%
epoch   2 | iteration   520 | Loss 0.095474 | Acc 97.29% | WER 11.59%
epoch   2 | iteration   560 | Loss 0.059894 | Acc 98.75% | WER 3.77%
epoch   2 | iteration   600 | Loss 0.089855 | Acc 97.92% | WER 6.54%
epoch   2 | iteration   640 | Loss 0.108402 | Acc 96.88% | WER 11.08%
epoch   2 | iteration   680 | Loss 0.095723 | Acc 97.92% | WER 7.21%
epoch   2 | iteration   720 | Loss 0.062409 | Acc 98.33% | WER 5.94%
epoch   2 | iteration   760 | Loss 0.084759 | Acc 98.12% | WER 5.63%
epoch   2 | iteration   800 | Loss 0.065651 | Acc 98.12% | WER 6.58%
epoch   2 | iteration   840 | Loss 0.077215 | Acc 97.92% | WER 5.98%
epoch   2 | iteration   880 | Loss 0.071061 | Acc 98.54% | WER 3.96%
epoch   2 | iteration   920 | Loss 0.077947 | Acc 97.50% | WER 7.78%
epoch   2 | iteration   960 | Loss 0.077920 | Acc 98.54% | WER 3.88%
epoch   2 | iteration  1000 | Loss 0.074836 | Acc 98.12% | WER 6.20%
epoch   2 | iteration  1040 | Loss 0.087665 | Acc 98.12% | WER 5.99%
epoch   2 | iteration  1080 | Loss 0.077480 | Acc 98.33% | WER 4.84%
epoch   2 | iteration  1120 | Loss 0.098844 | Acc 97.29% | WER 6.48%
Average Training Loss of Epoch 2: 0.084182 | Acc: 97.97% | WER 6.24%
Average Validation Loss of Epoch 2: 7.047016 | Acc: 65.00% | WER: 102.32% | BLEU-4: 0.00
Average test Loss of Epoch 2: 7.331200 | Acc: 63.83% | WER: 98.18% | BLEU-4: 0.20
####################Epoch 2 Model Saved#####################
epoch   3 | iteration    40 | Loss 0.089423 | Acc 98.33% | WER 5.62%
epoch   3 | iteration    80 | Loss 0.072788 | Acc 98.33% | WER 6.01%
epoch   3 | iteration   120 | Loss 0.089105 | Acc 98.12% | WER 6.79%
epoch   3 | iteration   160 | Loss 0.097055 | Acc 97.92% | WER 7.84%
epoch   3 | iteration   200 | Loss 0.099703 | Acc 97.29% | WER 9.05%
epoch   3 | iteration   240 | Loss 0.079944 | Acc 97.71% | WER 5.91%
epoch   3 | iteration   280 | Loss 0.077838 | Acc 98.54% | WER 3.40%
