Logging to file...
Dataset samples: 18600
######################Training Started######################
epoch   1 | iteration    40 | Loss 2.114487 | Acc 72.29% | WER 91.59%
epoch   1 | iteration    80 | Loss 2.439228 | Acc 66.46% | WER 93.58%
epoch   1 | iteration   120 | Loss 2.438936 | Acc 64.38% | WER 91.57%
epoch   1 | iteration   160 | Loss 2.198304 | Acc 70.21% | WER 87.26%
epoch   1 | iteration   200 | Loss 2.171389 | Acc 68.33% | WER 88.33%
epoch   1 | iteration   240 | Loss 2.042959 | Acc 71.25% | WER 88.58%
epoch   1 | iteration   280 | Loss 2.217798 | Acc 69.38% | WER 88.33%
epoch   1 | iteration   320 | Loss 2.071123 | Acc 70.42% | WER 88.80%
epoch   1 | iteration   360 | Loss 2.408543 | Acc 65.62% | WER 87.23%
epoch   1 | iteration   400 | Loss 2.169496 | Acc 70.42% | WER 81.65%
epoch   1 | iteration   440 | Loss 1.966826 | Acc 71.25% | WER 87.17%
epoch   1 | iteration   480 | Loss 2.321063 | Acc 67.92% | WER 85.70%
epoch   1 | iteration   520 | Loss 2.120407 | Acc 70.62% | WER 85.25%
epoch   1 | iteration   560 | Loss 2.105587 | Acc 70.00% | WER 85.27%
epoch   1 | iteration   600 | Loss 1.727950 | Acc 74.58% | WER 85.12%
epoch   1 | iteration   640 | Loss 2.388413 | Acc 65.00% | WER 88.20%
epoch   1 | iteration   680 | Loss 2.086504 | Acc 70.42% | WER 86.38%
epoch   1 | iteration   720 | Loss 2.107239 | Acc 70.83% | WER 87.55%
epoch   1 | iteration   760 | Loss 2.385870 | Acc 68.12% | WER 86.43%
epoch   1 | iteration   800 | Loss 2.292501 | Acc 67.71% | WER 85.25%
epoch   1 | iteration   840 | Loss 1.998597 | Acc 71.67% | WER 85.65%
epoch   1 | iteration   880 | Loss 2.311622 | Acc 69.38% | WER 84.23%
epoch   1 | iteration   920 | Loss 2.390408 | Acc 64.58% | WER 84.70%
epoch   1 | iteration   960 | Loss 1.840370 | Acc 73.33% | WER 85.35%
epoch   1 | iteration  1000 | Loss 2.015836 | Acc 71.67% | WER 83.55%
epoch   1 | iteration  1040 | Loss 1.933618 | Acc 73.12% | WER 81.66%
epoch   1 | iteration  1080 | Loss 1.999531 | Acc 70.62% | WER 83.45%
epoch   1 | iteration  1120 | Loss 2.124643 | Acc 70.62% | WER 82.30%
Average Training Loss of Epoch 1: 2.197846 | Acc: 69.45% | WER 86.84%
####################Epoch 1 Model Saved#####################
epoch   2 | iteration    40 | Loss 1.764794 | Acc 73.33% | WER 83.00%
epoch   2 | iteration    80 | Loss 2.005541 | Acc 71.67% | WER 83.95%
epoch   2 | iteration   120 | Loss 1.782608 | Acc 72.50% | WER 87.00%
epoch   2 | iteration   160 | Loss 1.816322 | Acc 71.04% | WER 82.94%
epoch   2 | iteration   200 | Loss 2.018099 | Acc 70.21% | WER 82.29%
epoch   2 | iteration   240 | Loss 2.109347 | Acc 69.79% | WER 83.64%
epoch   2 | iteration   280 | Loss 1.931107 | Acc 70.21% | WER 84.91%
epoch   2 | iteration   320 | Loss 1.995040 | Acc 69.38% | WER 88.63%
epoch   2 | iteration   360 | Loss 2.059263 | Acc 70.42% | WER 81.68%
epoch   2 | iteration   400 | Loss 1.894268 | Acc 70.00% | WER 82.77%
epoch   2 | iteration   440 | Loss 2.138869 | Acc 66.04% | WER 87.06%
epoch   2 | iteration   480 | Loss 1.849740 | Acc 72.92% | WER 84.98%
epoch   2 | iteration   520 | Loss 1.946043 | Acc 70.83% | WER 78.46%
epoch   2 | iteration   560 | Loss 2.113783 | Acc 66.67% | WER 83.74%
epoch   2 | iteration   600 | Loss 2.066771 | Acc 69.17% | WER 80.99%
epoch   2 | iteration   640 | Loss 1.807198 | Acc 72.29% | WER 82.45%
epoch   2 | iteration   680 | Loss 1.854570 | Acc 73.54% | WER 81.47%
epoch   2 | iteration   720 | Loss 1.980939 | Acc 70.00% | WER 87.01%
epoch   2 | iteration   760 | Loss 2.074458 | Acc 69.38% | WER 85.18%
epoch   2 | iteration   800 | Loss 1.939146 | Acc 70.62% | WER 80.57%
