Logging to file...
Dataset samples: 18800
######################Training Started######################
epoch   1 | iteration    40 | Loss 0.184506 | Acc 95.62% | WER 13.73%
epoch   1 | iteration    80 | Loss 0.166771 | Acc 95.42% | WER 13.36%
epoch   1 | iteration   120 | Loss 0.156744 | Acc 96.04% | WER 12.52%
epoch   1 | iteration   160 | Loss 0.181409 | Acc 95.42% | WER 15.34%
epoch   1 | iteration   200 | Loss 0.165446 | Acc 96.46% | WER 10.89%
epoch   1 | iteration   240 | Loss 0.165820 | Acc 96.04% | WER 11.27%
epoch   1 | iteration   280 | Loss 0.157206 | Acc 96.25% | WER 11.05%
epoch   1 | iteration   320 | Loss 0.147887 | Acc 96.67% | WER 8.73%
epoch   1 | iteration   360 | Loss 0.157748 | Acc 96.67% | WER 11.63%
epoch   1 | iteration   400 | Loss 0.147559 | Acc 96.88% | WER 10.39%
epoch   1 | iteration   440 | Loss 0.139099 | Acc 96.25% | WER 10.35%
epoch   1 | iteration   480 | Loss 0.154154 | Acc 95.42% | WER 15.53%
epoch   1 | iteration   520 | Loss 0.134853 | Acc 96.46% | WER 11.62%
epoch   1 | iteration   560 | Loss 0.163849 | Acc 95.83% | WER 13.20%
epoch   1 | iteration   600 | Loss 0.142912 | Acc 96.46% | WER 11.26%
epoch   1 | iteration   640 | Loss 0.151490 | Acc 96.04% | WER 13.68%
epoch   1 | iteration   680 | Loss 0.179628 | Acc 95.00% | WER 14.63%
epoch   1 | iteration   720 | Loss 0.156009 | Acc 96.67% | WER 11.06%
epoch   1 | iteration   760 | Loss 0.148999 | Acc 96.04% | WER 11.12%
epoch   1 | iteration   800 | Loss 0.141789 | Acc 96.88% | WER 8.73%
epoch   1 | iteration   840 | Loss 0.180368 | Acc 95.83% | WER 11.36%
epoch   1 | iteration   880 | Loss 0.149792 | Acc 97.29% | WER 8.29%
epoch   1 | iteration   920 | Loss 0.140019 | Acc 96.04% | WER 11.11%
epoch   1 | iteration   960 | Loss 0.104594 | Acc 97.50% | WER 7.39%
epoch   1 | iteration  1000 | Loss 0.149400 | Acc 96.04% | WER 12.14%
epoch   1 | iteration  1040 | Loss 0.150631 | Acc 96.04% | WER 10.78%
epoch   1 | iteration  1080 | Loss 0.123769 | Acc 96.67% | WER 10.71%
epoch   1 | iteration  1120 | Loss 0.115016 | Acc 96.46% | WER 10.97%
Average Training Loss of Epoch 1: 0.145659 | Acc: 96.48% | WER 11.03%
Average Validation Loss of Epoch 1: 7.070646 | Acc: 61.92% | WER: 98.36% | BLEU-4: 0.50
Average test Loss of Epoch 1: 7.044454 | Acc: 62.65% | WER: 95.19% | BLEU-4: 0.12
####################Epoch 1 Model Saved#####################
epoch   2 | iteration    40 | Loss 0.112907 | Acc 97.08% | WER 8.44%
epoch   2 | iteration    80 | Loss 0.130610 | Acc 96.67% | WER 10.70%
epoch   2 | iteration   120 | Loss 0.115881 | Acc 97.29% | WER 8.10%
epoch   2 | iteration   160 | Loss 0.138343 | Acc 96.04% | WER 14.93%
epoch   2 | iteration   200 | Loss 0.109231 | Acc 97.29% | WER 8.28%
epoch   2 | iteration   240 | Loss 0.168264 | Acc 95.42% | WER 14.66%
epoch   2 | iteration   280 | Loss 0.129683 | Acc 97.08% | WER 8.28%
epoch   2 | iteration   320 | Loss 0.115562 | Acc 96.67% | WER 9.76%
epoch   2 | iteration   360 | Loss 0.144258 | Acc 96.46% | WER 10.18%
epoch   2 | iteration   400 | Loss 0.140622 | Acc 96.67% | WER 9.58%
epoch   2 | iteration   440 | Loss 0.122224 | Acc 97.29% | WER 7.71%
