Logging to file...
Dataset samples: 18801
######################Training Started######################
epoch   1 | iteration    20 | Loss 5.926551 | Acc 61.46% | WER 100.00%
epoch   1 | iteration    40 | Loss 3.533668 | Acc 67.50% | WER 100.00%
epoch   1 | iteration    60 | Loss 4.448960 | Acc 56.67% | WER 100.00%
epoch   1 | iteration    80 | Loss 3.642560 | Acc 63.54% | WER 100.00%
epoch   1 | iteration   100 | Loss 4.031487 | Acc 57.08% | WER 100.00%
epoch   1 | iteration   120 | Loss 3.343261 | Acc 63.96% | WER 100.00%
epoch   1 | iteration   140 | Loss 3.785016 | Acc 58.75% | WER 100.00%
epoch   1 | iteration   160 | Loss 3.310847 | Acc 63.33% | WER 100.00%
epoch   1 | iteration   180 | Loss 3.399392 | Acc 60.00% | WER 100.00%
epoch   1 | iteration   200 | Loss 3.124958 | Acc 62.92% | WER 100.00%
epoch   1 | iteration   220 | Loss 3.121334 | Acc 59.79% | WER 90.18%
epoch   1 | iteration   240 | Loss 3.169382 | Acc 60.00% | WER 91.26%
epoch   1 | iteration   260 | Loss 2.730328 | Acc 63.54% | WER 91.71%
epoch   1 | iteration   280 | Loss 2.735968 | Acc 64.79% | WER 89.13%
epoch   1 | iteration   300 | Loss 2.537012 | Acc 66.25% | WER 87.67%
epoch   1 | iteration   320 | Loss 2.412430 | Acc 69.79% | WER 87.92%
epoch   1 | iteration   340 | Loss 2.466337 | Acc 67.50% | WER 92.12%
epoch   1 | iteration   360 | Loss 2.607116 | Acc 66.25% | WER 93.07%
epoch   1 | iteration   380 | Loss 2.725954 | Acc 65.42% | WER 88.64%
epoch   1 | iteration   400 | Loss 2.317472 | Acc 68.96% | WER 93.30%
epoch   1 | iteration   420 | Loss 2.504577 | Acc 68.96% | WER 90.11%
epoch   1 | iteration   440 | Loss 3.193393 | Acc 58.96% | WER 89.78%
epoch   1 | iteration   460 | Loss 2.390028 | Acc 68.96% | WER 88.99%
epoch   1 | iteration   480 | Loss 2.521942 | Acc 66.67% | WER 86.60%
