Logging to file...
Dataset samples: 19003
######################Training Started######################
epoch   1 | iteration    20 | Loss 3.488661 | Acc 58.54% | WER 100.00%
epoch   1 | iteration    40 | Loss 2.622277 | Acc 64.79% | WER 90.41%
epoch   1 | iteration    60 | Loss 2.493838 | Acc 68.54% | WER 91.54%
epoch   1 | iteration    80 | Loss 2.214416 | Acc 72.08% | WER 88.79%
epoch   1 | iteration   100 | Loss 2.617731 | Acc 66.67% | WER 85.99%
epoch   1 | iteration   120 | Loss 2.468033 | Acc 67.29% | WER 87.84%
epoch   1 | iteration   140 | Loss 2.734669 | Acc 64.79% | WER 89.13%
epoch   1 | iteration   160 | Loss 2.543975 | Acc 65.42% | WER 91.28%
epoch   1 | iteration   180 | Loss 2.773701 | Acc 64.58% | WER 91.23%
epoch   1 | iteration   200 | Loss 2.391979 | Acc 69.38% | WER 89.69%
epoch   1 | iteration   220 | Loss 2.188171 | Acc 70.00% | WER 87.71%
epoch   1 | iteration   240 | Loss 2.613508 | Acc 66.88% | WER 88.60%
epoch   1 | iteration   260 | Loss 2.522281 | Acc 65.62% | WER 88.42%
epoch   1 | iteration   280 | Loss 2.398069 | Acc 68.54% | WER 86.40%
epoch   1 | iteration   300 | Loss 2.366147 | Acc 68.96% | WER 84.71%
epoch   1 | iteration   320 | Loss 2.433435 | Acc 67.50% | WER 88.00%
epoch   1 | iteration   340 | Loss 2.051316 | Acc 72.29% | WER 89.15%
epoch   1 | iteration   360 | Loss 2.216567 | Acc 70.00% | WER 86.71%
epoch   1 | iteration   380 | Loss 2.593328 | Acc 65.83% | WER 88.61%
epoch   1 | iteration   400 | Loss 2.472518 | Acc 66.67% | WER 87.59%
epoch   1 | iteration   420 | Loss 2.325761 | Acc 68.75% | WER 88.49%
epoch   1 | iteration   440 | Loss 2.421286 | Acc 67.08% | WER 89.22%
epoch   1 | iteration   460 | Loss 2.523464 | Acc 67.92% | WER 82.39%
epoch   1 | iteration   480 | Loss 2.283607 | Acc 67.71% | WER 87.34%
epoch   1 | iteration   500 | Loss 2.304483 | Acc 68.96% | WER 86.89%
epoch   1 | iteration   520 | Loss 2.706960 | Acc 63.54% | WER 88.14%
epoch   1 | iteration   540 | Loss 2.087502 | Acc 70.62% | WER 89.90%
epoch   1 | iteration   560 | Loss 2.140819 | Acc 70.62% | WER 89.92%
epoch   1 | iteration   580 | Loss 2.593827 | Acc 64.79% | WER 92.03%
epoch   1 | iteration   600 | Loss 1.971908 | Acc 73.33% | WER 89.37%
epoch   1 | iteration   620 | Loss 2.233015 | Acc 69.38% | WER 86.75%
epoch   1 | iteration   640 | Loss 2.635619 | Acc 65.42% | WER 86.16%
epoch   1 | iteration   660 | Loss 2.523832 | Acc 67.71% | WER 86.06%
epoch   1 | iteration   680 | Loss 2.160987 | Acc 71.88% | WER 85.98%
epoch   1 | iteration   700 | Loss 2.524509 | Acc 66.88% | WER 81.67%
epoch   1 | iteration   720 | Loss 2.400391 | Acc 67.92% | WER 87.21%
epoch   1 | iteration   740 | Loss 2.218152 | Acc 71.46% | WER 85.50%
epoch   1 | iteration   760 | Loss 2.176553 | Acc 71.67% | WER 83.64%
epoch   1 | iteration   780 | Loss 2.133798 | Acc 71.46% | WER 83.42%
epoch   1 | iteration   800 | Loss 2.106220 | Acc 70.21% | WER 89.05%
epoch   1 | iteration   820 | Loss 1.927831 | Acc 73.33% | WER 86.72%
epoch   1 | iteration   840 | Loss 2.297113 | Acc 70.83% | WER 87.21%
epoch   1 | iteration   860 | Loss 2.547244 | Acc 66.88% | WER 83.93%
epoch   1 | iteration   880 | Loss 2.263564 | Acc 68.12% | WER 86.34%
epoch   1 | iteration   900 | Loss 2.332419 | Acc 67.29% | WER 87.38%
epoch   1 | iteration   920 | Loss 1.939602 | Acc 72.71% | WER 88.68%
epoch   1 | iteration   940 | Loss 2.355438 | Acc 66.88% | WER 86.59%
epoch   1 | iteration   960 | Loss 2.062284 | Acc 70.21% | WER 88.24%
epoch   1 | iteration   980 | Loss 2.047885 | Acc 71.25% | WER 86.33%
epoch   1 | iteration  1000 | Loss 2.244452 | Acc 66.67% | WER 90.86%
epoch   1 | iteration  1020 | Loss 2.040143 | Acc 71.88% | WER 86.12%
epoch   1 | iteration  1040 | Loss 2.129932 | Acc 71.67% | WER 83.18%
epoch   1 | iteration  1060 | Loss 2.225824 | Acc 68.54% | WER 88.99%
epoch   1 | iteration  1080 | Loss 1.904270 | Acc 73.96% | WER 83.54%
epoch   1 | iteration  1100 | Loss 1.970830 | Acc 71.88% | WER 87.95%
epoch   1 | iteration  1120 | Loss 2.047534 | Acc 71.04% | WER 85.84%
epoch   1 | iteration  1140 | Loss 1.862892 | Acc 75.00% | WER 83.48%
epoch   1 | iteration  1160 | Loss 1.977499 | Acc 71.04% | WER 87.52%
Average Training Loss of Epoch 1: 2.370420 | Acc: 68.41% | WER 87.98%
Average Validation Loss of Epoch 1: 7.132672 | Acc: 4.87% | WER: 591.85% | BLEU-4: 0.00
Average test Loss of Epoch 1: 7.538584 | Acc: 4.50% | WER: 313.87% | BLEU-4: 0.00
####################Epoch 1 Model Saved#####################
epoch   2 | iteration    20 | Loss 2.269696 | Acc 67.71% | WER 85.34%
epoch   2 | iteration    40 | Loss 2.109869 | Acc 70.83% | WER 86.11%
epoch   2 | iteration    60 | Loss 2.368140 | Acc 66.46% | WER 87.98%
epoch   2 | iteration    80 | Loss 2.323475 | Acc 67.92% | WER 81.86%
epoch   2 | iteration   100 | Loss 1.917411 | Acc 73.75% | WER 82.72%
epoch   2 | iteration   120 | Loss 2.179835 | Acc 70.00% | WER 81.75%
epoch   2 | iteration   140 | Loss 2.094796 | Acc 71.46% | WER 84.56%
epoch   2 | iteration   160 | Loss 2.023824 | Acc 72.08% | WER 80.06%
epoch   2 | iteration   180 | Loss 2.269635 | Acc 67.29% | WER 86.87%
epoch   2 | iteration   200 | Loss 2.071953 | Acc 71.88% | WER 84.10%
