Logging to file...
Dataset samples: 18600
######################Training Started######################
epoch   1 | iteration    40 | Loss 2.461006 | Acc 70.00% | WER 88.00%
epoch   1 | iteration    80 | Loss 2.165181 | Acc 71.25% | WER 87.48%
epoch   1 | iteration   120 | Loss 2.536619 | Acc 67.92% | WER 87.18%
epoch   1 | iteration   160 | Loss 2.268564 | Acc 70.62% | WER 80.87%
epoch   1 | iteration   200 | Loss 2.459126 | Acc 67.08% | WER 84.29%
epoch   1 | iteration   240 | Loss 2.386523 | Acc 68.12% | WER 85.20%
epoch   1 | iteration   280 | Loss 2.008980 | Acc 73.33% | WER 83.35%
epoch   1 | iteration   320 | Loss 2.165804 | Acc 69.38% | WER 83.53%
epoch   1 | iteration   360 | Loss 1.879576 | Acc 75.00% | WER 81.80%
epoch   1 | iteration   400 | Loss 2.522889 | Acc 65.21% | WER 85.62%
epoch   1 | iteration   440 | Loss 1.877224 | Acc 73.96% | WER 82.69%
epoch   1 | iteration   480 | Loss 2.245002 | Acc 69.17% | WER 85.69%
epoch   1 | iteration   520 | Loss 2.018828 | Acc 72.50% | WER 83.23%
epoch   1 | iteration   560 | Loss 1.810269 | Acc 75.00% | WER 79.31%
epoch   1 | iteration   600 | Loss 2.195637 | Acc 68.96% | WER 83.78%
epoch   1 | iteration   640 | Loss 2.273927 | Acc 67.71% | WER 84.25%
epoch   1 | iteration   680 | Loss 2.053711 | Acc 70.83% | WER 85.33%
epoch   1 | iteration   720 | Loss 1.700283 | Acc 76.25% | WER 80.45%
epoch   1 | iteration   760 | Loss 2.147492 | Acc 69.79% | WER 82.80%
epoch   1 | iteration   800 | Loss 2.340696 | Acc 67.50% | WER 79.72%
epoch   1 | iteration   840 | Loss 2.123051 | Acc 69.79% | WER 81.60%
epoch   1 | iteration   880 | Loss 1.757133 | Acc 73.96% | WER 79.88%
epoch   1 | iteration   920 | Loss 2.394516 | Acc 67.29% | WER 83.35%
epoch   1 | iteration   960 | Loss 2.333350 | Acc 66.46% | WER 81.71%
epoch   1 | iteration  1000 | Loss 2.294692 | Acc 67.92% | WER 80.11%
epoch   1 | iteration  1040 | Loss 1.787565 | Acc 72.71% | WER 78.18%
epoch   1 | iteration  1080 | Loss 1.977038 | Acc 70.00% | WER 81.99%
epoch   1 | iteration  1120 | Loss 1.995495 | Acc 71.04% | WER 83.60%
Average Training Loss of Epoch 1: 2.149725 | Acc: 70.41% | WER 84.29%
####################Epoch 1 Model Saved#####################
epoch   2 | iteration    40 | Loss 2.152623 | Acc 67.08% | WER 81.37%
epoch   2 | iteration    80 | Loss 1.772519 | Acc 74.17% | WER 78.45%
epoch   2 | iteration   120 | Loss 2.230843 | Acc 68.12% | WER 81.55%
epoch   2 | iteration   160 | Loss 1.875992 | Acc 73.75% | WER 83.56%
epoch   2 | iteration   200 | Loss 1.890036 | Acc 72.50% | WER 76.89%
epoch   2 | iteration   240 | Loss 1.950067 | Acc 70.83% | WER 81.56%
epoch   2 | iteration   280 | Loss 2.065662 | Acc 68.12% | WER 82.59%
epoch   2 | iteration   320 | Loss 1.575557 | Acc 77.29% | WER 75.72%
epoch   2 | iteration   360 | Loss 1.770089 | Acc 73.96% | WER 78.75%
epoch   2 | iteration   400 | Loss 2.164519 | Acc 67.92% | WER 80.31%
epoch   2 | iteration   440 | Loss 1.933518 | Acc 72.50% | WER 80.09%
epoch   2 | iteration   480 | Loss 1.883702 | Acc 72.50% | WER 79.04%
epoch   2 | iteration   520 | Loss 2.030013 | Acc 70.21% | WER 76.96%
epoch   2 | iteration   560 | Loss 1.734577 | Acc 73.33% | WER 86.67%
epoch   2 | iteration   600 | Loss 2.189431 | Acc 67.92% | WER 85.51%
epoch   2 | iteration   640 | Loss 1.840063 | Acc 73.33% | WER 80.15%
epoch   2 | iteration   680 | Loss 1.717762 | Acc 75.62% | WER 80.44%
epoch   2 | iteration   720 | Loss 1.942269 | Acc 73.75% | WER 76.51%
epoch   2 | iteration   760 | Loss 1.863312 | Acc 71.67% | WER 81.16%
epoch   2 | iteration   800 | Loss 1.422522 | Acc 78.75% | WER 79.96%
epoch   2 | iteration   840 | Loss 1.784822 | Acc 74.58% | WER 77.13%
epoch   2 | iteration   880 | Loss 1.748544 | Acc 73.54% | WER 84.35%
epoch   2 | iteration   920 | Loss 2.092392 | Acc 68.75% | WER 82.16%
epoch   2 | iteration   960 | Loss 1.909029 | Acc 73.33% | WER 74.63%
epoch   2 | iteration  1000 | Loss 1.895555 | Acc 72.71% | WER 84.55%
epoch   2 | iteration  1040 | Loss 1.758160 | Acc 73.96% | WER 75.98%
epoch   2 | iteration  1080 | Loss 1.592253 | Acc 76.88% | WER 76.94%
epoch   2 | iteration  1120 | Loss 1.962597 | Acc 72.29% | WER 79.08%
Average Training Loss of Epoch 2: 1.932742 | Acc: 71.68% | WER 80.79%
####################Epoch 2 Model Saved#####################
epoch   3 | iteration    40 | Loss 1.823946 | Acc 72.50% | WER 77.64%
epoch   3 | iteration    80 | Loss 1.981781 | Acc 70.00% | WER 84.35%
epoch   3 | iteration   120 | Loss 2.106746 | Acc 68.96% | WER 83.31%
epoch   3 | iteration   160 | Loss 1.966307 | Acc 71.25% | WER 81.97%
epoch   3 | iteration   200 | Loss 1.954402 | Acc 70.21% | WER 81.49%
epoch   3 | iteration   240 | Loss 1.777764 | Acc 72.71% | WER 77.15%
epoch   3 | iteration   280 | Loss 1.826189 | Acc 72.50% | WER 81.03%
epoch   3 | iteration   320 | Loss 2.023717 | Acc 69.79% | WER 82.58%
