Logging to file...
Dataset samples: 20512
######################Training Started######################
epoch   1 | iteration    40 | Loss 2.615847 | Acc 67.50% | WER 88.07%
epoch   1 | iteration    80 | Loss 2.379696 | Acc 69.38% | WER 92.92%
epoch   1 | iteration   120 | Loss 2.322157 | Acc 71.25% | WER 83.20%
epoch   1 | iteration   160 | Loss 2.583375 | Acc 65.62% | WER 88.88%
epoch   1 | iteration   200 | Loss 2.216571 | Acc 72.08% | WER 86.51%
epoch   1 | iteration   240 | Loss 2.370624 | Acc 69.38% | WER 88.48%
epoch   1 | iteration   280 | Loss 2.567678 | Acc 65.83% | WER 87.65%
epoch   1 | iteration   320 | Loss 2.683457 | Acc 64.58% | WER 90.05%
epoch   1 | iteration   360 | Loss 2.213048 | Acc 71.04% | WER 85.86%
epoch   1 | iteration   400 | Loss 2.580987 | Acc 65.42% | WER 88.99%
epoch   1 | iteration   440 | Loss 2.387697 | Acc 67.92% | WER 86.86%
epoch   1 | iteration   480 | Loss 2.450635 | Acc 66.88% | WER 87.03%
epoch   1 | iteration   520 | Loss 2.664801 | Acc 66.04% | WER 86.13%
epoch   1 | iteration   560 | Loss 2.171936 | Acc 69.79% | WER 85.00%
epoch   1 | iteration   600 | Loss 2.122293 | Acc 71.25% | WER 86.19%
epoch   1 | iteration   640 | Loss 2.242503 | Acc 67.71% | WER 86.89%
epoch   1 | iteration   680 | Loss 2.373632 | Acc 67.08% | WER 88.10%
epoch   1 | iteration   720 | Loss 2.039621 | Acc 71.88% | WER 87.29%
epoch   1 | iteration   760 | Loss 2.602353 | Acc 65.62% | WER 85.57%
epoch   1 | iteration   800 | Loss 2.119323 | Acc 71.88% | WER 88.22%
epoch   1 | iteration   840 | Loss 2.629171 | Acc 65.62% | WER 84.72%
epoch   1 | iteration   880 | Loss 2.142354 | Acc 70.42% | WER 87.59%
epoch   1 | iteration   920 | Loss 2.127053 | Acc 71.46% | WER 86.95%
epoch   1 | iteration   960 | Loss 1.849749 | Acc 74.38% | WER 82.28%
epoch   1 | iteration  1000 | Loss 2.176186 | Acc 71.67% | WER 83.78%
epoch   1 | iteration  1040 | Loss 2.546359 | Acc 65.62% | WER 84.32%
epoch   1 | iteration  1080 | Loss 1.795996 | Acc 73.96% | WER 89.51%
epoch   1 | iteration  1120 | Loss 2.546856 | Acc 65.83% | WER 87.33%
epoch   1 | iteration  1160 | Loss 2.428467 | Acc 67.29% | WER 85.83%
epoch   1 | iteration  1200 | Loss 2.310381 | Acc 68.54% | WER 83.78%
epoch   1 | iteration  1240 | Loss 2.319694 | Acc 67.92% | WER 85.40%
Average Training Loss of Epoch 1: 2.344572 | Acc: 68.71% | WER 87.87%
Average Validation Loss of Epoch 1: 4.460792 | Acc: 63.47% | WER: 89.38% | BLEU-4: 0.00
Average test Loss of Epoch 1: 4.625950 | Acc: 63.72% | WER: 88.16% | BLEU-4: 0.00
####################Epoch 1 Model Saved#####################
epoch   2 | iteration    40 | Loss 2.206372 | Acc 69.38% | WER 83.19%
epoch   2 | iteration    80 | Loss 2.099239 | Acc 70.83% | WER 85.89%
epoch   2 | iteration   120 | Loss 1.731568 | Acc 74.58% | WER 79.76%
