Logging to file...
Dataset samples: 20654
######################Training Started######################
epoch   1 | iteration   100 | Loss 1.869297 | Acc 78.33% | WER 81.67% | BLEU-4 0.00
epoch   1 | iteration   200 | Loss 2.970888 | Acc 66.67% | WER 80.19% | BLEU-4 0.00
epoch   1 | iteration   300 | Loss 2.388733 | Acc 71.67% | WER 86.11% | BLEU-4 0.00
epoch   1 | iteration   400 | Loss 2.165758 | Acc 75.00% | WER 68.18% | BLEU-4 0.00
epoch   1 | iteration   500 | Loss 1.925700 | Acc 78.33% | WER 65.15% | BLEU-4 0.00
epoch   1 | iteration   600 | Loss 1.721977 | Acc 78.33% | WER 57.14% | BLEU-4 0.00
epoch   1 | iteration   700 | Loss 1.411237 | Acc 83.33% | WER 73.33% | BLEU-4 0.00
epoch   1 | iteration   800 | Loss 1.090280 | Acc 86.67% | WER 50.00% | BLEU-4 0.00
epoch   1 | iteration   900 | Loss 1.875077 | Acc 76.67% | WER 61.90% | BLEU-4 0.00
epoch   1 | iteration  1000 | Loss 1.763570 | Acc 80.00% | WER 50.79% | BLEU-4 0.00
epoch   1 | iteration  1100 | Loss 1.463703 | Acc 83.33% | WER 50.00% | BLEU-4 0.00
epoch   1 | iteration  1200 | Loss 2.599022 | Acc 70.00% | WER 55.29% | BLEU-4 12.50
epoch   1 | iteration  1300 | Loss 2.318488 | Acc 75.00% | WER 59.42% | BLEU-4 0.00
epoch   1 | iteration  1400 | Loss 1.413762 | Acc 83.33% | WER 56.67% | BLEU-4 0.00
epoch   1 | iteration  1500 | Loss 1.478956 | Acc 83.33% | WER 60.32% | BLEU-4 0.00
epoch   1 | iteration  1600 | Loss 1.612517 | Acc 83.33% | WER 41.67% | BLEU-4 0.00
epoch   1 | iteration  1700 | Loss 1.233145 | Acc 85.00% | WER 56.06% | BLEU-4 0.00
epoch   1 | iteration  1800 | Loss 2.435284 | Acc 75.00% | WER 56.32% | BLEU-4 0.00
epoch   1 | iteration  1900 | Loss 0.794527 | Acc 90.00% | WER 36.51% | BLEU-4 0.00
epoch   1 | iteration  2000 | Loss 0.797981 | Acc 90.00% | WER 29.17% | BLEU-4 0.00
epoch   1 | iteration  2100 | Loss 1.749080 | Acc 81.67% | WER 47.73% | BLEU-4 0.00
epoch   1 | iteration  2200 | Loss 1.134132 | Acc 86.67% | WER 28.92% | BLEU-4 7.14
epoch   1 | iteration  2300 | Loss 0.514063 | Acc 93.33% | WER 36.67% | BLEU-4 0.00
epoch   1 | iteration  2400 | Loss 0.597600 | Acc 93.33% | WER 38.64% | BLEU-4 6.25
epoch   1 | iteration  2500 | Loss 0.839411 | Acc 91.67% | WER 27.50% | BLEU-4 7.14
epoch   1 | iteration  2600 | Loss 0.863423 | Acc 90.00% | WER 38.89% | BLEU-4 0.00
epoch   1 | iteration  2700 | Loss 1.420094 | Acc 83.33% | WER 44.23% | BLEU-4 7.14
epoch   1 | iteration  2800 | Loss 0.880324 | Acc 91.67% | WER 23.64% | BLEU-4 20.54
epoch   1 | iteration  2900 | Loss 1.912656 | Acc 76.67% | WER 52.50% | BLEU-4 0.00
epoch   1 | iteration  3000 | Loss 0.963173 | Acc 91.67% | WER 21.63% | BLEU-4 30.00
epoch   1 | iteration  3100 | Loss 1.228006 | Acc 85.00% | WER 40.28% | BLEU-4 8.82
epoch   1 | iteration  3200 | Loss 0.538856 | Acc 93.33% | WER 16.67% | BLEU-4 55.56
epoch   1 | iteration  3300 | Loss 1.318132 | Acc 86.67% | WER 27.21% | BLEU-4 21.83
epoch   1 | iteration  3400 | Loss 1.112476 | Acc 93.33% | WER 15.38% | BLEU-4 55.00
epoch   1 | iteration  3500 | Loss 0.885878 | Acc 90.00% | WER 54.17% | BLEU-4 0.00
epoch   1 | iteration  3600 | Loss 0.788228 | Acc 91.67% | WER 30.00% | BLEU-4 29.83
epoch   1 | iteration  3700 | Loss 1.163045 | Acc 90.00% | WER 25.71% | BLEU-4 16.23
epoch   1 | iteration  3800 | Loss 1.028922 | Acc 86.67% | WER 41.25% | BLEU-4 32.51
epoch   1 | iteration  3900 | Loss 1.009812 | Acc 90.00% | WER 31.25% | BLEU-4 0.00
epoch   1 | iteration  4000 | Loss 0.846481 | Acc 91.67% | WER 21.54% | BLEU-4 19.29
epoch   1 | iteration  4100 | Loss 0.682642 | Acc 91.67% | WER 31.25% | BLEU-4 30.00
epoch   1 | iteration  4200 | Loss 0.891362 | Acc 88.33% | WER 39.39% | BLEU-4 0.00
epoch   1 | iteration  4300 | Loss 0.501481 | Acc 96.67% | WER 8.39% | BLEU-4 71.25
epoch   1 | iteration  4400 | Loss 1.107442 | Acc 91.67% | WER 22.73% | BLEU-4 50.00
epoch   1 | iteration  4500 | Loss 1.191753 | Acc 86.67% | WER 38.10% | BLEU-4 12.70
epoch   1 | iteration  4600 | Loss 0.977721 | Acc 95.00% | WER 18.33% | BLEU-4 39.04
epoch   1 | iteration  4700 | Loss 0.944724 | Acc 90.00% | WER 16.67% | BLEU-4 63.47
epoch   1 | iteration  4800 | Loss 0.213232 | Acc 98.33% | WER 7.14% | BLEU-4 62.50
epoch   1 | iteration  4900 | Loss 1.713104 | Acc 80.00% | WER 44.51% | BLEU-4 0.00
epoch   1 | iteration  5000 | Loss 0.373579 | Acc 98.33% | WER 2.94% | BLEU-4 96.43
epoch   1 | iteration  5100 | Loss 0.438585 | Acc 95.00% | WER 16.11% | BLEU-4 42.86
epoch   1 | iteration  5200 | Loss 0.302546 | Acc 96.67% | WER 12.50% | BLEU-4 50.00
epoch   1 | iteration  5300 | Loss 0.792419 | Acc 95.00% | WER 15.00% | BLEU-4 50.00
epoch   1 | iteration  5400 | Loss 1.025365 | Acc 86.67% | WER 37.50% | BLEU-4 0.00
epoch   1 | iteration  5500 | Loss 0.684520 | Acc 95.00% | WER 10.71% | BLEU-4 63.64
epoch   1 | iteration  5600 | Loss 1.344551 | Acc 86.67% | WER 30.00% | BLEU-4 35.71
epoch   1 | iteration  5700 | Loss 1.151842 | Acc 90.00% | WER 32.39% | BLEU-4 6.46
epoch   1 | iteration  5800 | Loss 0.391097 | Acc 98.33% | WER 5.00% | BLEU-4 85.71
epoch   1 | iteration  5900 | Loss 0.235604 | Acc 98.33% | WER 5.00% | BLEU-4 71.43
epoch   1 | iteration  6000 | Loss 1.243170 | Acc 88.33% | WER 35.23% | BLEU-4 10.00
epoch   1 | iteration  6100 | Loss 0.344886 | Acc 96.67% | WER 12.88% | BLEU-4 47.92
epoch   1 | iteration  6200 | Loss 0.154696 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   1 | iteration  6300 | Loss 0.611932 | Acc 95.00% | WER 18.75% | BLEU-4 20.84
epoch   1 | iteration  6400 | Loss 0.711481 | Acc 93.33% | WER 14.58% | BLEU-4 33.33
epoch   1 | iteration  6500 | Loss 0.451431 | Acc 98.33% | WER 4.17% | BLEU-4 77.78
epoch   1 | iteration  6600 | Loss 0.561964 | Acc 95.00% | WER 12.18% | BLEU-4 41.11
epoch   1 | iteration  6700 | Loss 0.362541 | Acc 96.67% | WER 10.00% | BLEU-4 50.00
epoch   1 | iteration  6800 | Loss 1.020317 | Acc 91.67% | WER 17.16% | BLEU-4 58.33
epoch   1 | iteration  6900 | Loss 0.438779 | Acc 95.00% | WER 23.81% | BLEU-4 25.00
epoch   1 | iteration  7000 | Loss 0.387878 | Acc 96.67% | WER 8.33% | BLEU-4 77.78
epoch   1 | iteration  7100 | Loss 0.237140 | Acc 98.33% | WER 5.56% | BLEU-4 91.67
epoch   1 | iteration  7200 | Loss 0.738626 | Acc 93.33% | WER 22.50% | BLEU-4 0.00
epoch   1 | iteration  7300 | Loss 0.946969 | Acc 91.67% | WER 17.41% | BLEU-4 55.94
epoch   1 | iteration  7400 | Loss 0.244170 | Acc 98.33% | WER 5.56% | BLEU-4 75.00
epoch   1 | iteration  7500 | Loss 0.296875 | Acc 98.33% | WER 4.55% | BLEU-4 87.50
epoch   1 | iteration  7600 | Loss 0.257706 | Acc 96.67% | WER 20.00% | BLEU-4 50.00
epoch   1 | iteration  7700 | Loss 0.699918 | Acc 93.33% | WER 34.09% | BLEU-4 18.75
epoch   1 | iteration  7800 | Loss 0.751501 | Acc 93.33% | WER 23.38% | BLEU-4 19.39
epoch   1 | iteration  7900 | Loss 1.299814 | Acc 88.33% | WER 14.00% | BLEU-4 68.18
epoch   1 | iteration  8000 | Loss 1.280831 | Acc 85.00% | WER 38.75% | BLEU-4 0.00
epoch   1 | iteration  8100 | Loss 0.167495 | Acc 98.33% | WER 5.56% | BLEU-4 91.67
epoch   1 | iteration  8200 | Loss 0.189471 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   1 | iteration  8300 | Loss 0.108249 | Acc 98.33% | WER 6.25% | BLEU-4 80.00
epoch   1 | iteration  8400 | Loss 0.683184 | Acc 95.00% | WER 15.00% | BLEU-4 57.46
epoch   1 | iteration  8500 | Loss 0.124022 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   1 | iteration  8600 | Loss 0.140234 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   1 | iteration  8700 | Loss 0.275645 | Acc 96.67% | WER 18.06% | BLEU-4 33.33
epoch   1 | iteration  8800 | Loss 0.258742 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   1 | iteration  8900 | Loss 0.201086 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
