Logging to file...
Dataset samples: 18801
######################Training Started######################
epoch   1 | iteration    20 | Loss 3.197001 | Acc 63.75% | WER 100.00%
epoch   1 | iteration    40 | Loss 2.390876 | Acc 70.00% | WER 91.30%
epoch   1 | iteration    60 | Loss 2.710563 | Acc 65.21% | WER 92.80%
epoch   1 | iteration    80 | Loss 2.473817 | Acc 67.50% | WER 89.68%
epoch   1 | iteration   100 | Loss 2.475580 | Acc 66.88% | WER 91.31%
epoch   1 | iteration   120 | Loss 2.450000 | Acc 67.29% | WER 89.13%
epoch   1 | iteration   140 | Loss 2.013284 | Acc 72.50% | WER 88.54%
epoch   1 | iteration   160 | Loss 2.263458 | Acc 69.17% | WER 85.93%
epoch   1 | iteration   180 | Loss 2.078357 | Acc 71.67% | WER 86.34%
epoch   1 | iteration   200 | Loss 2.003308 | Acc 71.67% | WER 94.36%
epoch   1 | iteration   220 | Loss 2.266617 | Acc 69.17% | WER 87.71%
epoch   1 | iteration   240 | Loss 2.190362 | Acc 69.38% | WER 88.34%
epoch   1 | iteration   260 | Loss 2.089158 | Acc 70.62% | WER 86.73%
epoch   1 | iteration   280 | Loss 2.169587 | Acc 71.04% | WER 84.63%
epoch   1 | iteration   300 | Loss 2.088830 | Acc 71.88% | WER 83.59%
epoch   1 | iteration   320 | Loss 2.669372 | Acc 63.96% | WER 86.56%
epoch   1 | iteration   340 | Loss 2.206717 | Acc 69.58% | WER 89.93%
epoch   1 | iteration   360 | Loss 2.306103 | Acc 67.29% | WER 88.61%
epoch   1 | iteration   380 | Loss 2.513047 | Acc 66.67% | WER 84.87%
epoch   1 | iteration   400 | Loss 2.261940 | Acc 68.54% | WER 84.30%
epoch   1 | iteration   420 | Loss 2.111387 | Acc 70.42% | WER 88.13%
epoch   1 | iteration   440 | Loss 2.181122 | Acc 69.79% | WER 84.48%
epoch   1 | iteration   460 | Loss 2.303349 | Acc 67.71% | WER 87.49%
