Logging to file...
Dataset samples: 18801
######################Training Started######################
epoch   1 | iteration    20 | Loss 3.913190 | Acc 63.12% | WER 100.00%
epoch   1 | iteration    40 | Loss 3.662071 | Acc 62.08% | WER 100.00%
epoch   1 | iteration    60 | Loss 3.134688 | Acc 64.17% | WER 100.00%
epoch   1 | iteration    80 | Loss 3.019558 | Acc 63.96% | WER 92.37%
epoch   1 | iteration   100 | Loss 3.287742 | Acc 62.29% | WER 92.47%
epoch   1 | iteration   120 | Loss 2.725960 | Acc 69.17% | WER 88.15%
epoch   1 | iteration   140 | Loss 2.856605 | Acc 66.46% | WER 88.38%
epoch   1 | iteration   160 | Loss 2.653370 | Acc 67.50% | WER 91.04%
epoch   1 | iteration   180 | Loss 2.451636 | Acc 70.42% | WER 87.18%
epoch   1 | iteration   200 | Loss 2.525860 | Acc 68.54% | WER 91.11%
epoch   1 | iteration   220 | Loss 2.816937 | Acc 65.62% | WER 89.30%
epoch   1 | iteration   240 | Loss 2.596132 | Acc 68.75% | WER 84.84%
epoch   1 | iteration   260 | Loss 2.302454 | Acc 71.88% | WER 86.41%
epoch   1 | iteration   280 | Loss 2.644285 | Acc 66.88% | WER 87.19%
epoch   1 | iteration   300 | Loss 2.401517 | Acc 69.58% | WER 85.13%
epoch   1 | iteration   320 | Loss 2.388831 | Acc 68.54% | WER 90.19%
epoch   1 | iteration   340 | Loss 2.389292 | Acc 69.17% | WER 86.95%
epoch   1 | iteration   360 | Loss 2.364347 | Acc 69.79% | WER 86.83%
epoch   1 | iteration   380 | Loss 2.118467 | Acc 72.29% | WER 82.30%
epoch   1 | iteration   400 | Loss 2.129238 | Acc 72.08% | WER 89.15%
epoch   1 | iteration   420 | Loss 2.297111 | Acc 72.08% | WER 81.31%
epoch   1 | iteration   440 | Loss 2.811289 | Acc 62.92% | WER 88.90%
epoch   1 | iteration   460 | Loss 1.908175 | Acc 75.21% | WER 84.10%
epoch   1 | iteration   480 | Loss 2.134044 | Acc 72.29% | WER 84.00%
epoch   1 | iteration   500 | Loss 2.546795 | Acc 67.08% | WER 89.01%
epoch   1 | iteration   520 | Loss 2.325156 | Acc 68.96% | WER 86.61%
epoch   1 | iteration   540 | Loss 2.600680 | Acc 67.29% | WER 84.15%
epoch   1 | iteration   560 | Loss 2.511743 | Acc 67.92% | WER 83.19%
epoch   1 | iteration   580 | Loss 2.633796 | Acc 65.83% | WER 84.53%
epoch   1 | iteration   600 | Loss 2.346294 | Acc 68.12% | WER 86.45%
epoch   1 | iteration   620 | Loss 2.600990 | Acc 65.00% | WER 85.87%
epoch   1 | iteration   640 | Loss 2.383484 | Acc 69.79% | WER 81.93%
epoch   1 | iteration   660 | Loss 2.581093 | Acc 64.58% | WER 90.02%
epoch   1 | iteration   680 | Loss 2.307606 | Acc 69.17% | WER 87.38%
epoch   1 | iteration   700 | Loss 2.191514 | Acc 70.21% | WER 85.83%
epoch   1 | iteration   720 | Loss 1.907703 | Acc 74.17% | WER 86.62%
epoch   1 | iteration   740 | Loss 2.137089 | Acc 71.88% | WER 85.30%
epoch   1 | iteration   760 | Loss 1.906334 | Acc 74.38% | WER 88.95%
epoch   1 | iteration   780 | Loss 2.255646 | Acc 70.21% | WER 85.44%
epoch   1 | iteration   800 | Loss 2.505033 | Acc 66.46% | WER 82.32%
epoch   1 | iteration   820 | Loss 1.878631 | Acc 75.00% | WER 87.36%
epoch   1 | iteration   840 | Loss 1.857460 | Acc 74.79% | WER 83.53%
epoch   1 | iteration   860 | Loss 2.314996 | Acc 69.58% | WER 85.00%
epoch   1 | iteration   880 | Loss 2.177222 | Acc 71.46% | WER 85.59%
epoch   1 | iteration   900 | Loss 1.807668 | Acc 75.83% | WER 85.60%
