Logging to file...
Dataset samples: 18601
######################Training Started######################
epoch   1 | iteration    20 | Loss 3.579532 | Acc 69.23% | WER 100.00%
epoch   1 | iteration    40 | Loss 3.132739 | Acc 66.59% | WER 100.00%
epoch   1 | iteration    60 | Loss 2.283612 | Acc 74.76% | WER 100.00%
epoch   1 | iteration    80 | Loss 3.070547 | Acc 65.62% | WER 100.00%
epoch   1 | iteration   100 | Loss 2.500353 | Acc 71.63% | WER 100.00%
epoch   1 | iteration   120 | Loss 2.773697 | Acc 67.55% | WER 100.00%
epoch   1 | iteration   140 | Loss 2.634482 | Acc 67.55% | WER 100.00%
epoch   1 | iteration   160 | Loss 2.435238 | Acc 68.99% | WER 100.00%
epoch   1 | iteration   180 | Loss 2.305159 | Acc 69.71% | WER 99.11%
epoch   1 | iteration   200 | Loss 2.068359 | Acc 69.95% | WER 99.43%
epoch   1 | iteration   220 | Loss 2.019271 | Acc 72.60% | WER 99.31%
epoch   1 | iteration   240 | Loss 1.963258 | Acc 73.08% | WER 93.53%
epoch   1 | iteration   260 | Loss 1.837699 | Acc 74.52% | WER 100.00%
epoch   1 | iteration   280 | Loss 2.207698 | Acc 68.27% | WER 100.00%
epoch   1 | iteration   300 | Loss 2.086163 | Acc 70.43% | WER 94.15%
epoch   1 | iteration   320 | Loss 1.832696 | Acc 73.32% | WER 95.75%
epoch   1 | iteration   340 | Loss 1.920658 | Acc 73.56% | WER 97.28%
epoch   1 | iteration   360 | Loss 1.982625 | Acc 70.67% | WER 99.11%
epoch   1 | iteration   380 | Loss 1.925665 | Acc 72.60% | WER 95.20%
epoch   1 | iteration   400 | Loss 1.798708 | Acc 74.52% | WER 94.67%
epoch   1 | iteration   420 | Loss 2.132276 | Acc 68.75% | WER 95.76%
epoch   1 | iteration   440 | Loss 1.681730 | Acc 75.48% | WER 99.27%
epoch   1 | iteration   460 | Loss 1.617879 | Acc 75.96% | WER 96.48%
epoch   1 | iteration   480 | Loss 1.957932 | Acc 70.91% | WER 99.22%
epoch   1 | iteration   500 | Loss 1.771315 | Acc 74.28% | WER 97.89%
epoch   1 | iteration   520 | Loss 2.058015 | Acc 70.19% | WER 95.88%
epoch   1 | iteration   540 | Loss 1.876911 | Acc 72.60% | WER 93.88%
epoch   1 | iteration   560 | Loss 1.943523 | Acc 72.60% | WER 94.24%
epoch   1 | iteration   580 | Loss 1.741269 | Acc 73.80% | WER 99.34%
epoch   1 | iteration   600 | Loss 1.967955 | Acc 71.39% | WER 97.71%
epoch   1 | iteration   620 | Loss 2.250636 | Acc 67.79% | WER 96.49%
epoch   1 | iteration   640 | Loss 2.085510 | Acc 69.71% | WER 96.32%
epoch   1 | iteration   660 | Loss 2.044986 | Acc 69.71% | WER 95.90%
epoch   1 | iteration   680 | Loss 2.066700 | Acc 68.99% | WER 98.65%
epoch   1 | iteration   700 | Loss 1.840795 | Acc 73.08% | WER 99.22%
epoch   1 | iteration   720 | Loss 2.092627 | Acc 70.19% | WER 98.81%
epoch   1 | iteration   740 | Loss 1.571131 | Acc 77.16% | WER 96.61%
epoch   1 | iteration   760 | Loss 1.967356 | Acc 71.39% | WER 97.48%
epoch   1 | iteration   780 | Loss 1.909730 | Acc 72.84% | WER 97.92%
epoch   1 | iteration   800 | Loss 1.833266 | Acc 72.60% | WER 100.00%
epoch   1 | iteration   820 | Loss 1.825052 | Acc 72.60% | WER 98.18%
epoch   1 | iteration   840 | Loss 1.950363 | Acc 72.12% | WER 96.94%
epoch   1 | iteration   860 | Loss 1.544140 | Acc 76.44% | WER 97.34%
epoch   1 | iteration   880 | Loss 1.809702 | Acc 73.80% | WER 97.61%
epoch   1 | iteration   900 | Loss 1.800355 | Acc 72.84% | WER 100.87%
epoch   1 | iteration   920 | Loss 1.999174 | Acc 70.19% | WER 98.59%
epoch   1 | iteration   940 | Loss 1.991934 | Acc 71.15% | WER 93.57%
epoch   1 | iteration   960 | Loss 1.571843 | Acc 77.40% | WER 93.90%
epoch   1 | iteration   980 | Loss 1.849006 | Acc 74.04% | WER 93.10%
epoch   1 | iteration  1000 | Loss 1.658003 | Acc 75.24% | WER 99.22%
epoch   1 | iteration  1020 | Loss 1.916285 | Acc 72.60% | WER 100.52%
epoch   1 | iteration  1040 | Loss 2.054586 | Acc 69.23% | WER 99.31%
epoch   1 | iteration  1060 | Loss 1.806669 | Acc 73.56% | WER 96.85%
epoch   1 | iteration  1080 | Loss 2.043886 | Acc 69.47% | WER 96.88%
epoch   1 | iteration  1100 | Loss 1.677294 | Acc 74.76% | WER 94.71%
epoch   1 | iteration  1120 | Loss 1.965890 | Acc 69.71% | WER 97.71%
epoch   1 | iteration  1140 | Loss 1.905431 | Acc 70.91% | WER 97.57%
Average Training Loss of Epoch 1: 2.101664 | Acc: 71.05% | WER 99.82%
####################Epoch 1 Model Saved#####################
epoch   2 | iteration    20 | Loss 1.507629 | Acc 77.40% | WER 95.60%
epoch   2 | iteration    40 | Loss 1.798173 | Acc 73.08% | WER 98.44%
epoch   2 | iteration    60 | Loss 1.971834 | Acc 70.43% | WER 96.75%
epoch   2 | iteration    80 | Loss 2.179163 | Acc 67.55% | WER 98.75%
epoch   2 | iteration   100 | Loss 1.885588 | Acc 72.36% | WER 94.14%
epoch   2 | iteration   120 | Loss 1.827044 | Acc 72.60% | WER 100.15%
epoch   2 | iteration   140 | Loss 1.919307 | Acc 71.88% | WER 96.34%
epoch   2 | iteration   160 | Loss 1.784623 | Acc 73.32% | WER 97.61%
epoch   2 | iteration   180 | Loss 1.865693 | Acc 73.32% | WER 96.13%
epoch   2 | iteration   200 | Loss 1.882649 | Acc 71.63% | WER 98.07%
epoch   2 | iteration   220 | Loss 1.961873 | Acc 70.67% | WER 97.84%
epoch   2 | iteration   240 | Loss 1.736323 | Acc 73.80% | WER 96.45%
epoch   2 | iteration   260 | Loss 1.704608 | Acc 73.80% | WER 91.34%
epoch   2 | iteration   280 | Loss 2.016709 | Acc 69.47% | WER 98.85%
