Logging to file...
Dataset samples: 18801
######################Training Started######################
epoch   1 | iteration    40 | Loss 2.556708 | Acc 65.83% | WER 79.25%
epoch   1 | iteration    80 | Loss 1.790420 | Acc 74.17% | WER 78.95%
epoch   1 | iteration   120 | Loss 2.129747 | Acc 67.50% | WER 76.38%
epoch   1 | iteration   160 | Loss 1.771298 | Acc 75.83% | WER 75.45%
epoch   1 | iteration   200 | Loss 2.863231 | Acc 60.83% | WER 84.84%
epoch   1 | iteration   240 | Loss 1.460687 | Acc 80.83% | WER 75.81%
epoch   1 | iteration   280 | Loss 1.924890 | Acc 69.17% | WER 85.61%
epoch   1 | iteration   320 | Loss 1.747192 | Acc 76.67% | WER 71.03%
epoch   1 | iteration   360 | Loss 1.693102 | Acc 75.00% | WER 80.90%
epoch   1 | iteration   400 | Loss 2.527510 | Acc 62.50% | WER 77.70%
epoch   1 | iteration   440 | Loss 2.040033 | Acc 72.50% | WER 81.25%
epoch   1 | iteration   480 | Loss 1.505808 | Acc 78.33% | WER 79.09%
epoch   1 | iteration   520 | Loss 2.046974 | Acc 71.67% | WER 86.27%
epoch   1 | iteration   560 | Loss 3.178363 | Acc 55.00% | WER 88.91%
epoch   1 | iteration   600 | Loss 0.954223 | Acc 84.17% | WER 70.07%
epoch   1 | iteration   640 | Loss 2.200493 | Acc 66.67% | WER 83.38%
epoch   1 | iteration   680 | Loss 1.769268 | Acc 75.00% | WER 78.21%
epoch   1 | iteration   720 | Loss 2.717549 | Acc 60.83% | WER 81.56%
epoch   1 | iteration   760 | Loss 1.347050 | Acc 79.17% | WER 75.15%
epoch   1 | iteration   800 | Loss 1.836825 | Acc 75.00% | WER 68.98%
epoch   1 | iteration   840 | Loss 2.498299 | Acc 64.17% | WER 81.02%
epoch   1 | iteration   880 | Loss 1.694658 | Acc 74.17% | WER 78.27%
epoch   1 | iteration   920 | Loss 2.239591 | Acc 66.67% | WER 89.98%
epoch   1 | iteration   960 | Loss 1.410470 | Acc 77.50% | WER 89.10%
epoch   1 | iteration  1000 | Loss 1.951411 | Acc 72.50% | WER 78.47%
epoch   1 | iteration  1040 | Loss 2.713490 | Acc 65.00% | WER 74.65%
epoch   1 | iteration  1080 | Loss 1.942270 | Acc 72.50% | WER 84.39%
epoch   1 | iteration  1120 | Loss 1.954334 | Acc 70.00% | WER 81.19%
epoch   1 | iteration  1160 | Loss 2.117821 | Acc 70.83% | WER 72.02%
epoch   1 | iteration  1200 | Loss 1.888036 | Acc 69.17% | WER 86.74%
epoch   1 | iteration  1240 | Loss 1.694882 | Acc 79.17% | WER 76.29%
epoch   1 | iteration  1280 | Loss 1.303825 | Acc 76.67% | WER 90.62%
epoch   1 | iteration  1320 | Loss 3.055883 | Acc 56.67% | WER 87.75%
epoch   1 | iteration  1360 | Loss 2.066469 | Acc 72.50% | WER 80.53%
epoch   1 | iteration  1400 | Loss 2.054626 | Acc 70.00% | WER 75.27%
epoch   1 | iteration  1440 | Loss 2.536647 | Acc 63.33% | WER 83.82%
epoch   1 | iteration  1480 | Loss 1.869285 | Acc 71.67% | WER 79.71%
epoch   1 | iteration  1520 | Loss 2.340267 | Acc 65.00% | WER 81.60%
epoch   1 | iteration  1560 | Loss 1.838359 | Acc 75.00% | WER 77.16%
epoch   1 | iteration  1600 | Loss 1.743614 | Acc 75.00% | WER 79.69%
epoch   1 | iteration  1640 | Loss 1.901382 | Acc 74.17% | WER 72.86%
epoch   1 | iteration  1680 | Loss 2.050818 | Acc 71.67% | WER 85.08%
epoch   1 | iteration  1720 | Loss 1.120975 | Acc 82.50% | WER 89.14%
epoch   1 | iteration  1760 | Loss 2.892719 | Acc 62.50% | WER 88.14%
epoch   1 | iteration  1800 | Loss 2.592064 | Acc 65.83% | WER 79.25%
epoch   1 | iteration  1840 | Loss 1.277477 | Acc 80.00% | WER 72.72%
epoch   1 | iteration  1880 | Loss 2.833946 | Acc 63.33% | WER 72.76%
epoch   1 | iteration  1920 | Loss 2.092835 | Acc 68.33% | WER 86.46%
epoch   1 | iteration  1960 | Loss 1.982891 | Acc 74.17% | WER 77.30%
epoch   1 | iteration  2000 | Loss 1.793262 | Acc 73.33% | WER 86.11%
epoch   1 | iteration  2040 | Loss 2.281863 | Acc 72.50% | WER 69.58%
epoch   1 | iteration  2080 | Loss 1.740716 | Acc 76.67% | WER 71.53%
epoch   1 | iteration  2120 | Loss 2.218937 | Acc 68.33% | WER 78.37%
epoch   1 | iteration  2160 | Loss 2.313743 | Acc 70.00% | WER 84.41%
epoch   1 | iteration  2200 | Loss 1.471279 | Acc 75.00% | WER 77.08%
