Logging to file...
Dataset samples: 20512
######################Training Started######################
epoch   1 | iteration    40 | Loss 2.243407 | Acc 71.25% | WER 88.77%
epoch   1 | iteration    80 | Loss 2.394376 | Acc 69.38% | WER 89.13%
epoch   1 | iteration   120 | Loss 2.286923 | Acc 69.58% | WER 91.83%
epoch   1 | iteration   160 | Loss 2.297743 | Acc 68.54% | WER 88.64%
epoch   1 | iteration   200 | Loss 1.950116 | Acc 71.88% | WER 88.34%
epoch   1 | iteration   240 | Loss 2.846655 | Acc 62.50% | WER 89.03%
epoch   1 | iteration   280 | Loss 2.238240 | Acc 68.75% | WER 89.68%
epoch   1 | iteration   320 | Loss 2.241840 | Acc 70.42% | WER 87.67%
epoch   1 | iteration   360 | Loss 2.218173 | Acc 70.21% | WER 89.58%
epoch   1 | iteration   400 | Loss 2.354190 | Acc 67.08% | WER 87.69%
epoch   1 | iteration   440 | Loss 2.377626 | Acc 68.54% | WER 85.95%
epoch   1 | iteration   480 | Loss 2.241273 | Acc 68.75% | WER 84.54%
epoch   1 | iteration   520 | Loss 2.223294 | Acc 70.83% | WER 87.83%
epoch   1 | iteration   560 | Loss 2.417600 | Acc 68.33% | WER 86.09%
epoch   1 | iteration   600 | Loss 2.342843 | Acc 67.08% | WER 90.28%
epoch   1 | iteration   640 | Loss 2.522641 | Acc 65.83% | WER 87.90%
epoch   1 | iteration   680 | Loss 2.358278 | Acc 66.67% | WER 90.38%
epoch   1 | iteration   720 | Loss 2.084881 | Acc 71.04% | WER 83.40%
epoch   1 | iteration   760 | Loss 2.001403 | Acc 71.88% | WER 85.51%
epoch   1 | iteration   800 | Loss 1.986132 | Acc 72.71% | WER 87.18%
epoch   1 | iteration   840 | Loss 2.141040 | Acc 69.17% | WER 86.98%
epoch   1 | iteration   880 | Loss 2.044425 | Acc 70.83% | WER 90.44%
epoch   1 | iteration   920 | Loss 2.194269 | Acc 69.17% | WER 87.75%
epoch   1 | iteration   960 | Loss 1.960821 | Acc 71.25% | WER 82.61%
epoch   1 | iteration  1000 | Loss 2.069266 | Acc 70.83% | WER 87.70%
epoch   1 | iteration  1040 | Loss 2.273850 | Acc 69.17% | WER 85.88%
epoch   1 | iteration  1080 | Loss 2.365248 | Acc 66.46% | WER 85.58%
epoch   1 | iteration  1120 | Loss 2.358001 | Acc 66.88% | WER 88.90%
epoch   1 | iteration  1160 | Loss 1.999734 | Acc 71.88% | WER 83.68%
epoch   1 | iteration  1200 | Loss 2.081830 | Acc 69.17% | WER 86.91%
epoch   1 | iteration  1240 | Loss 2.172256 | Acc 70.00% | WER 85.39%
Average Training Loss of Epoch 1: 2.295529 | Acc: 68.64% | WER 87.68%
Average Validation Loss of Epoch 1: 5.504694 | Acc: 28.25% | WER: 223.46% | BLEU-4: 0.00
Average test Loss of Epoch 1: 5.319623 | Acc: 30.92% | WER: 211.15% | BLEU-4: 0.00
####################Epoch 1 Model Saved#####################
epoch   2 | iteration    40 | Loss 2.134507 | Acc 68.75% | WER 85.75%
epoch   2 | iteration    80 | Loss 1.933957 | Acc 70.42% | WER 86.45%
epoch   2 | iteration   120 | Loss 2.041126 | Acc 71.04% | WER 86.20%
epoch   2 | iteration   160 | Loss 2.121898 | Acc 71.25% | WER 83.44%
epoch   2 | iteration   200 | Loss 1.991415 | Acc 70.00% | WER 90.38%
epoch   2 | iteration   240 | Loss 2.110621 | Acc 69.38% | WER 87.26%
epoch   2 | iteration   280 | Loss 1.944301 | Acc 71.46% | WER 88.68%
epoch   2 | iteration   320 | Loss 1.855407 | Acc 73.75% | WER 77.83%
epoch   2 | iteration   360 | Loss 2.159730 | Acc 66.88% | WER 83.10%
epoch   2 | iteration   400 | Loss 2.015070 | Acc 71.25% | WER 85.52%
epoch   2 | iteration   440 | Loss 2.232987 | Acc 68.96% | WER 83.84%
epoch   2 | iteration   480 | Loss 1.845922 | Acc 72.29% | WER 84.41%
epoch   2 | iteration   520 | Loss 2.143204 | Acc 69.17% | WER 79.21%
epoch   2 | iteration   560 | Loss 2.028386 | Acc 70.62% | WER 86.41%
epoch   2 | iteration   600 | Loss 2.018754 | Acc 70.62% | WER 83.63%
epoch   2 | iteration   640 | Loss 1.882072 | Acc 72.92% | WER 84.98%
epoch   2 | iteration   680 | Loss 1.938509 | Acc 70.83% | WER 83.69%
epoch   2 | iteration   720 | Loss 1.985785 | Acc 70.42% | WER 83.31%
epoch   2 | iteration   760 | Loss 1.896356 | Acc 70.42% | WER 82.07%
epoch   2 | iteration   800 | Loss 2.150708 | Acc 70.62% | WER 84.82%
epoch   2 | iteration   840 | Loss 1.788064 | Acc 73.33% | WER 80.02%
epoch   2 | iteration   880 | Loss 1.894700 | Acc 73.12% | WER 82.27%
epoch   2 | iteration   920 | Loss 1.917485 | Acc 69.38% | WER 81.97%
epoch   2 | iteration   960 | Loss 2.025911 | Acc 68.96% | WER 85.23%
epoch   2 | iteration  1000 | Loss 1.790724 | Acc 72.92% | WER 80.21%
epoch   2 | iteration  1040 | Loss 1.731342 | Acc 74.79% | WER 77.97%
epoch   2 | iteration  1080 | Loss 2.012501 | Acc 69.38% | WER 82.85%
epoch   2 | iteration  1120 | Loss 2.109786 | Acc 70.00% | WER 81.90%
epoch   2 | iteration  1160 | Loss 1.827205 | Acc 72.29% | WER 83.96%
epoch   2 | iteration  1200 | Loss 1.938434 | Acc 71.67% | WER 80.46%
epoch   2 | iteration  1240 | Loss 2.072678 | Acc 70.00% | WER 84.56%
Average Training Loss of Epoch 2: 2.029450 | Acc: 70.50% | WER 82.91%
Average Validation Loss of Epoch 2: 4.138753 | Acc: 52.73% | WER: 129.09% | BLEU-4: 0.00
Average test Loss of Epoch 2: 3.897975 | Acc: 56.60% | WER: 114.02% | BLEU-4: 0.00
####################Epoch 2 Model Saved#####################
epoch   3 | iteration    40 | Loss 2.003901 | Acc 69.58% | WER 79.67%
epoch   3 | iteration    80 | Loss 1.794717 | Acc 72.29% | WER 76.34%
epoch   3 | iteration   120 | Loss 1.706493 | Acc 72.71% | WER 82.99%
epoch   3 | iteration   160 | Loss 1.946382 | Acc 71.04% | WER 80.91%
epoch   3 | iteration   200 | Loss 2.178452 | Acc 69.38% | WER 78.84%
