Logging to file...
Dataset samples: 19003
######################Training Started######################
epoch   1 | iteration    20 | Loss 5.067354 | Acc 60.62% | WER 100.00%
epoch   1 | iteration    40 | Loss 4.134244 | Acc 60.83% | WER 100.00%
epoch   1 | iteration    60 | Loss 3.384761 | Acc 65.42% | WER 100.00%
epoch   1 | iteration    80 | Loss 3.847876 | Acc 59.38% | WER 100.00%
epoch   1 | iteration   100 | Loss 3.372287 | Acc 63.33% | WER 100.00%
epoch   1 | iteration   120 | Loss 3.481250 | Acc 63.54% | WER 100.00%
epoch   1 | iteration   140 | Loss 3.467407 | Acc 62.08% | WER 100.00%
epoch   1 | iteration   160 | Loss 3.068089 | Acc 65.00% | WER 100.00%
epoch   1 | iteration   180 | Loss 3.490617 | Acc 59.17% | WER 100.00%
epoch   1 | iteration   200 | Loss 3.193405 | Acc 59.58% | WER 100.00%
epoch   1 | iteration   220 | Loss 2.887682 | Acc 62.50% | WER 96.57%
epoch   1 | iteration   240 | Loss 2.610770 | Acc 66.25% | WER 110.77%
epoch   1 | iteration   260 | Loss 2.718886 | Acc 65.00% | WER 97.15%
epoch   1 | iteration   280 | Loss 2.601362 | Acc 67.50% | WER 89.57%
epoch   1 | iteration   300 | Loss 2.535797 | Acc 68.96% | WER 91.94%
epoch   1 | iteration   320 | Loss 2.426801 | Acc 68.96% | WER 94.07%
epoch   1 | iteration   340 | Loss 2.588543 | Acc 67.50% | WER 88.16%
epoch   1 | iteration   360 | Loss 2.688639 | Acc 67.50% | WER 87.42%
epoch   1 | iteration   380 | Loss 2.274119 | Acc 71.25% | WER 91.83%
epoch   1 | iteration   400 | Loss 2.745149 | Acc 63.54% | WER 91.04%
epoch   1 | iteration   420 | Loss 2.318900 | Acc 71.04% | WER 88.72%
epoch   1 | iteration   440 | Loss 2.258307 | Acc 70.62% | WER 89.72%
epoch   1 | iteration   460 | Loss 2.608717 | Acc 66.67% | WER 88.84%
epoch   1 | iteration   480 | Loss 2.603604 | Acc 65.83% | WER 90.07%
epoch   1 | iteration   500 | Loss 2.574468 | Acc 65.42% | WER 91.58%
epoch   1 | iteration   520 | Loss 2.573661 | Acc 65.21% | WER 88.67%
epoch   1 | iteration   540 | Loss 2.560220 | Acc 67.29% | WER 90.77%
epoch   1 | iteration   560 | Loss 2.319169 | Acc 68.12% | WER 92.17%
